generation_time,project,bug_id,test_id,coverage
60,Closure,105,3,11.23
60,Closure,105,4,11.91
60,Closure,106,0,55.63
60,Closure,106,1,52.87
60,Closure,106,2,55.17
60,Closure,106,3,57.01
60,Closure,106,4,49.66
60,Closure,107,0,2.9
60,Closure,107,1,1.45
60,Closure,107,2,1.45
60,Closure,107,3,1.45
60,Closure,107,4,1.45
60,Closure,108,0,15.13
60,Closure,108,1,11.84
60,Closure,108,2,10.53
60,Closure,108,3,11.84
60,Closure,108,4,13.82
60,Closure,109,0,20.73
60,Closure,109,1,22.28
60,Closure,109,2,22.71
60,Closure,109,3,23.41
60,Closure,109,4,21.3
60,Closure,110,0,51.91
60,Closure,110,1,45.83
60,Closure,110,2,48.66
60,Closure,110,3,53.18
60,Closure,110,4,47.81
60,Closure,111,0,6.25
60,Closure,111,1,6.25
60,Closure,111,2,10.42
60,Closure,111,3,6.25
60,Closure,111,4,6.25
60,Closure,112,0,1.08
60,Closure,112,1,0.43
60,Closure,112,2,0.43
60,Closure,112,3,0.43
60,Closure,112,4,3.44
60,Closure,113,0,8.28
60,Closure,113,1,6.75
60,Closure,113,2,8.59
60,Closure,113,3,6.75
60,Closure,113,4,5.52
60,Closure,114,0,18.98
60,Closure,114,1,21.32
60,Closure,114,2,5.97
60,Closure,114,3,16.63
60,Closure,114,4,24.73
60,Closure,115,0,10.09
60,Closure,115,1,5.96
60,Closure,115,2,5.05
60,Closure,115,3,16.97
60,Closure,115,4,9.17
60,Closure,116,0,6.64
60,Closure,116,1,7.08
60,Closure,116,2,6.64
60,Closure,116,3,9.73
60,Closure,116,4,9.73
60,Closure,117,0,0.96
60,Closure,117,1,0.0
60,Closure,117,2,0.0
60,Closure,117,3,0.0
60,Closure,117,4,0.48
60,Closure,118,0,0.0
60,Closure,118,1,0.0
60,Closure,118,2,0.0
60,Closure,118,3,0.0
60,Closure,118,4,0.0
60,Closure,119,0,21.1
60,Closure,119,1,14.74
60,Closure,119,2,26.01
60,Closure,119,3,17.34
60,Closure,119,4,17.63
60,Closure,120,0,19.87
60,Closure,120,1,29.8
60,Closure,120,2,15.89
60,Closure,120,3,23.84
60,Closure,120,4,14.57
60,Closure,121,0,1.25
60,Closure,121,1,1.25
60,Closure,121,2,1.25
60,Closure,121,3,1.25
60,Closure,121,4,1.25
60,Closure,122,0,10.67
60,Closure,122,1,10.39
60,Closure,122,2,5.62
60,Closure,122,3,8.99
60,Closure,122,4,9.83
60,Closure,123,0,14.02
60,Closure,123,1,15.88
60,Closure,123,2,14.85
60,Closure,123,3,13.61
60,Closure,123,4,14.02
60,Closure,124,0,4.41
60,Closure,124,1,4.41
60,Closure,124,2,16.18
60,Closure,124,3,4.41
60,Closure,124,4,16.18
60,Closure,125,0,9.38
60,Closure,125,1,3.02
60,Closure,125,2,2.54
60,Closure,125,3,0.0
60,Closure,125,4,0.48
60,Closure,126,0,25.37
60,Closure,126,1,22.39
60,Closure,126,2,17.91
60,Closure,126,3,16.42
60,Closure,126,4,55.22
60,Closure,127,0,0.0
60,Closure,127,1,0.0
60,Closure,127,2,0.0
60,Closure,127,3,0.0
60,Closure,127,4,0.0
60,Closure,128,0,12.53
60,Closure,128,1,14.2
60,Closure,128,2,15.45
60,Closure,128,3,13.99
60,Closure,128,4,15.24
60,Closure,129,0,24.53
60,Closure,129,1,26.42
60,Closure,129,2,32.08
60,Closure,129,3,32.08
60,Closure,129,4,24.53
60,Closure,130,0,3.01
60,Closure,130,1,3.01
60,Closure,130,2,3.01
60,Closure,130,3,3.01
60,Closure,130,4,3.01
60,Closure,131,0,71.01
60,Closure,131,1,71.6
60,Closure,131,2,69.23
60,Closure,131,3,72.78
60,Closure,131,4,71.6
60,Closure,132,0,14.74
60,Closure,132,1,13.81
60,Closure,132,2,15.11
60,Closure,132,3,9.89
60,Closure,132,4,14.55
60,Closure,133,0,24.58
60,Closure,133,1,25.5
60,Closure,133,2,23.05
60,Closure,133,3,23.51
60,Closure,133,4,24.73
60,Closure,134,0,10.82
60,Closure,134,1,12.22
60,Closure,134,2,9.6
60,Closure,134,3,13.09
60,Closure,134,4,11.52
60,Closure,135,0,14.81
60,Closure,135,1,13.27
60,Closure,135,2,12.35
60,Closure,135,3,12.65
60,Closure,135,4,12.65
60,Closure,136,0,32.86
60,Closure,136,1,42.14
60,Closure,136,2,42.86
60,Closure,136,3,45.0
60,Closure,136,4,50.71
60,Closure,137,0,20.9
60,Closure,137,1,25.96
60,Closure,137,2,21.45
60,Closure,137,3,31.97
60,Closure,137,4,22.27
60,Closure,138,0,6.3
60,Closure,138,1,4.46
60,Closure,138,2,3.94
60,Closure,138,3,4.99
60,Closure,138,4,6.82
60,Closure,139,0,36.72
60,Closure,139,1,29.69
60,Closure,139,2,32.81
60,Closure,139,3,24.22
60,Closure,139,4,28.12
60,Closure,140,0,27.05
60,Closure,140,1,14.75
60,Closure,140,2,26.23
60,Closure,140,3,23.77
60,Closure,140,4,22.95
60,Closure,141,0,28.35
60,Closure,141,1,29.61
60,Closure,141,2,26.82
60,Closure,141,3,29.89
60,Closure,141,4,24.3
60,Closure,142,0,11.58
60,Closure,142,1,13.62
60,Closure,142,2,12.21
60,Closure,142,3,14.71
60,Closure,142,4,14.4
60,Closure,143,0,19.63
60,Closure,143,1,18.69
60,Closure,143,2,19.63
60,Closure,143,3,17.76
60,Closure,143,4,19.16
60,Closure,144,0,20.69
60,Closure,144,1,16.06
60,Closure,144,2,17.13
60,Closure,144,3,14.44
60,Closure,144,4,18.0
60,Closure,145,0,14.66
60,Closure,145,1,15.45
60,Closure,145,2,14.66
60,Closure,145,3,14.66
60,Closure,145,4,14.92
60,Closure,146,0,92.62
60,Closure,146,1,86.89
60,Closure,146,2,91.8
60,Closure,146,3,86.89
60,Closure,146,4,95.9
60,Closure,147,0,8.9
60,Closure,147,1,18.49
60,Closure,147,2,22.6
60,Closure,147,3,10.27
60,Closure,147,4,12.33
60,Closure,148,0,6.12
60,Closure,148,1,5.19
60,Closure,148,2,5.19
60,Closure,148,3,6.49
60,Closure,148,4,6.86
60,Closure,149,0,8.95
60,Closure,149,1,11.58
60,Closure,149,2,12.28
60,Closure,149,3,17.54
60,Closure,149,4,10.35
60,Closure,150,0,18.31
60,Closure,150,1,15.43
60,Closure,150,2,10.91
60,Closure,150,3,12.96
60,Closure,150,4,8.85
60,Closure,151,0,41.67
60,Closure,151,1,38.89
60,Closure,151,2,38.89
60,Closure,151,3,41.67
60,Closure,151,4,41.67
60,Closure,152,0,67.25
60,Closure,152,1,72.54
60,Closure,152,2,68.66
60,Closure,152,3,74.3
60,Closure,152,4,70.07
60,Closure,153,0,23.04
60,Closure,153,1,23.91
60,Closure,153,2,24.78
60,Closure,153,3,21.74
60,Closure,153,4,20.0
60,Closure,154,0,6.03
60,Closure,154,1,2.26
60,Closure,154,2,5.43
60,Closure,154,3,5.88
60,Closure,154,4,10.71
60,Closure,155,0,18.4
60,Closure,155,1,5.99
60,Closure,155,2,13.3
60,Closure,155,3,10.2
60,Closure,155,4,13.97
60,Closure,156,0,3.28
60,Closure,156,1,3.28
60,Closure,156,2,3.28
60,Closure,156,3,3.28
60,Closure,156,4,3.28
60,Closure,157,0,8.73
60,Closure,157,1,7.82
60,Closure,157,2,8.28
60,Closure,157,3,9.18
60,Closure,157,4,8.5
60,Closure,158,0,11.52
60,Closure,158,1,12.42
60,Closure,158,2,10.3
60,Closure,158,3,11.21
60,Closure,158,4,10.91
60,Closure,159,0,2.64
60,Closure,159,1,3.02
60,Closure,159,2,3.02
60,Closure,159,3,7.55
60,Closure,159,4,3.02
60,Closure,160,0,34.38
60,Closure,160,1,33.44
60,Closure,160,2,33.12
60,Closure,160,3,32.19
60,Closure,160,4,23.44
60,Closure,161,0,13.0
60,Closure,161,1,8.8
60,Closure,161,2,8.8
60,Closure,161,3,10.2
60,Closure,161,4,10.8
60,Closure,162,0,28.26
60,Closure,162,1,24.46
60,Closure,162,2,23.37
60,Closure,162,3,25.54
60,Closure,162,4,13.59
60,Closure,163,0,20.1
60,Closure,163,1,18.59
60,Closure,163,2,20.1
60,Closure,163,3,23.62
60,Closure,163,4,22.61
60,Closure,164,0,86.0
60,Closure,164,1,89.0
60,Closure,164,2,90.0
60,Closure,164,3,82.0
60,Closure,164,4,86.0
60,Closure,165,0,53.54
60,Closure,165,1,50.51
60,Closure,165,2,51.18
60,Closure,165,3,51.52
60,Closure,165,4,52.19
60,Closure,166,0,69.15
60,Closure,166,1,71.81
60,Closure,166,2,66.49
60,Closure,166,3,61.7
60,Closure,166,4,71.28
60,Closure,167,0,48.2
60,Closure,167,1,44.59
60,Closure,167,2,39.18
60,Closure,167,3,44.59
60,Closure,167,4,44.33
60,Closure,168,0,0.0
60,Closure,168,1,0.0
60,Closure,168,2,0.0
60,Closure,168,3,13.37
60,Closure,168,4,0.0
60,Closure,169,0,27.8
60,Closure,169,1,32.4
60,Closure,169,2,37.1
60,Closure,169,3,34.4
60,Closure,169,4,34.3
60,Closure,170,0,0.72
60,Closure,170,1,0.72
60,Closure,170,2,0.0
60,Closure,170,3,0.72
60,Closure,170,4,0.72
60,Closure,171,0,0.16
60,Closure,171,1,0.16
60,Closure,171,2,0.16
60,Closure,171,3,0.16
60,Closure,171,4,0.16
60,Closure,172,0,0.0
60,Closure,172,1,0.0
60,Closure,172,2,3.12
60,Closure,172,3,0.0
60,Closure,172,4,0.0
60,Closure,173,0,14.14
60,Closure,173,1,12.54
60,Closure,173,2,12.24
60,Closure,173,3,10.64
60,Closure,173,4,12.1
60,Closure,174,0,9.19
60,Closure,174,1,8.07
60,Closure,174,2,10.78
60,Closure,174,3,7.99
60,Closure,174,4,6.79
60,Closure,175,0,7.21
60,Closure,175,1,7.69
60,Closure,175,2,7.69
60,Closure,175,3,12.5
60,Closure,175,4,16.35
60,Closure,176,0,0.41
60,Closure,176,1,0.41
60,Closure,176,2,0.41
60,Closure,176,3,0.41
60,Closure,176,4,0.41
60,Codec,1,0,80.98
60,Codec,1,1,76.09
60,Codec,1,2,84.78
60,Codec,1,3,75.0
60,Codec,1,4,88.04
60,Codec,2,0,94.59
60,Codec,2,1,94.59
60,Codec,2,2,93.24
60,Codec,2,3,33.78
60,Codec,2,4,31.08
60,Codec,3,0,82.67
60,Codec,3,1,80.22
60,Codec,3,2,83.33
60,Codec,3,3,83.11
60,Codec,3,4,78.67
60,Codec,4,0,96.84
60,Codec,4,1,97.47
60,Codec,4,2,97.47
60,Codec,4,3,98.73
60,Codec,4,4,98.73
60,Codec,5,0,46.3
60,Codec,5,1,96.3
60,Codec,5,2,98.15
60,Codec,5,3,62.96
60,Codec,5,4,97.53
60,Codec,6,0,96.67
60,Codec,6,1,96.67
60,Codec,6,2,93.33
60,Codec,6,3,96.67
60,Codec,6,4,90.0
60,Codec,7,0,38.27
60,Codec,7,1,95.06
60,Codec,7,2,97.53
60,Codec,7,3,56.79
60,Codec,7,4,98.15
60,Codec,8,0,91.57
60,Codec,8,1,70.22
60,Codec,8,2,93.26
60,Codec,8,3,92.7
60,Codec,8,4,92.13
60,Codec,9,0,92.86
60,Codec,9,1,92.21
60,Codec,9,2,92.21
60,Codec,9,3,92.21
60,Codec,9,4,92.21
60,Codec,10,0,100.0
60,Codec,10,1,100.0
60,Codec,10,2,100.0
60,Codec,10,3,100.0
60,Codec,10,4,100.0
60,Codec,11,0,94.29
60,Codec,11,1,94.29
60,Codec,11,2,94.29
60,Codec,11,3,94.29
60,Codec,11,4,94.29
60,Codec,12,0,94.44
60,Codec,12,1,94.44
60,Codec,12,2,94.44
60,Codec,12,3,97.22
60,Codec,12,4,97.22
60,Codec,13,0,73.24
60,Codec,13,1,72.41
60,Codec,13,2,73.86
60,Codec,13,3,70.33
60,Codec,13,4,73.86
60,Codec,14,0,0.0
60,Codec,14,1,0.0
60,Codec,14,2,0.0
60,Codec,14,3,0.0
60,Codec,14,4,0.0
60,Codec,15,0,96.88
60,Codec,15,1,96.88
60,Codec,15,2,96.88
60,Codec,15,3,96.88
60,Codec,15,4,96.88
60,Codec,16,0,100.0
60,Codec,16,1,100.0
60,Codec,16,2,98.67
60,Codec,16,3,100.0
60,Codec,16,4,100.0
60,Codec,17,0,95.0
60,Codec,17,1,100.0
60,Codec,17,2,95.0
60,Codec,17,3,100.0
60,Codec,17,4,100.0
60,Codec,18,0,100.0
60,Codec,18,1,100.0
60,Codec,18,2,95.83
60,Codec,18,3,100.0
60,Codec,18,4,100.0
60,Collections,25,0,15.15
60,Collections,25,1,25.76
60,Collections,25,2,15.91
60,Collections,25,3,29.55
60,Collections,25,4,25.76
60,Collections,26,0,100.0
60,Collections,26,1,100.0
60,Collections,26,2,100.0
60,Collections,26,3,100.0
60,Collections,26,4,100.0
60,Collections,27,0,27.78
60,Collections,27,1,44.44
60,Collections,27,2,61.11
60,Collections,27,3,48.15
60,Collections,27,4,57.41
60,Collections,28,0,46.7
60,Collections,28,1,44.87
60,Collections,28,2,41.39
60,Collections,28,3,47.25
60,Collections,28,4,40.66
60,Compress,1,0,86.44
60,Compress,1,1,86.44
60,Compress,1,2,86.44
60,Compress,1,3,86.44
60,Compress,1,4,86.44
60,Compress,2,0,46.43
60,Compress,2,1,42.86
60,Compress,2,2,42.86
60,Compress,2,3,35.71
60,Compress,2,4,42.86
60,Compress,3,0,73.33
60,Compress,3,1,60.0
60,Compress,3,2,73.33
60,Compress,3,3,73.33
60,Compress,3,4,70.0
60,Compress,4,0,45.85
60,Compress,4,1,64.03
60,Compress,4,2,47.04
60,Compress,4,3,54.55
60,Compress,4,4,52.17
60,Compress,5,0,27.08
60,Compress,5,1,27.08
60,Compress,5,2,27.08
60,Compress,5,3,27.08
60,Compress,5,4,27.08
60,Compress,6,0,95.0
60,Compress,6,1,95.0
60,Compress,6,2,95.0
60,Compress,6,3,95.0
60,Compress,6,4,95.0
60,Compress,7,0,97.37
60,Compress,7,1,97.37
60,Compress,7,2,92.11
60,Compress,7,3,84.21
60,Compress,7,4,97.37
60,Compress,8,0,93.75
60,Compress,8,1,95.83
60,Compress,8,2,87.5
60,Compress,8,3,97.92
60,Compress,8,4,100.0
60,Compress,9,0,97.62
60,Compress,9,1,71.43
60,Compress,9,2,95.24
60,Compress,9,3,73.81
60,Compress,9,4,78.57
60,Compress,10,0,10.62
60,Compress,10,1,10.62
60,Compress,10,2,8.85
60,Compress,10,3,10.62
60,Compress,10,4,10.62
60,Compress,11,0,85.42
60,Compress,11,1,77.08
60,Compress,11,2,85.42
60,Compress,11,3,85.42
60,Compress,11,4,85.42
60,Compress,12,0,30.0
60,Compress,12,1,26.36
60,Compress,12,2,28.18
60,Compress,12,3,30.0
60,Compress,12,4,33.64
60,Compress,13,0,96.36
60,Compress,13,1,96.36
60,Compress,13,2,96.36
60,Compress,13,3,95.45
60,Compress,13,4,96.36
60,Compress,14,0,95.16
60,Compress,14,1,96.77
60,Compress,14,2,91.94
60,Compress,14,3,95.16
60,Compress,14,4,91.94
60,Compress,15,0,96.36
60,Compress,15,1,96.36
60,Compress,15,2,96.36
60,Compress,15,3,96.36
60,Compress,15,4,96.36
60,Compress,16,0,82.0
60,Compress,16,1,82.0
60,Compress,16,2,82.0
60,Compress,16,3,82.0
60,Compress,16,4,82.0
60,Compress,17,0,91.53
60,Compress,17,1,87.29
60,Compress,17,2,91.53
60,Compress,17,3,84.75
60,Compress,17,4,89.83
60,Compress,18,0,74.42
60,Compress,18,1,73.26
60,Compress,18,2,80.23
60,Compress,18,3,77.91
60,Compress,18,4,80.23
60,Compress,19,0,98.33
60,Compress,19,1,96.67
60,Compress,19,2,100.0
60,Compress,19,3,98.33
60,Compress,19,4,100.0
60,Compress,20,0,38.6
60,Compress,20,1,33.33
60,Compress,20,2,33.33
60,Compress,20,3,38.6
60,Compress,20,4,38.6
60,Compress,21,0,39.55
60,Compress,21,1,44.78
60,Compress,21,2,66.42
60,Compress,21,3,20.15
60,Compress,21,4,67.16
60,Compress,22,0,3.77
60,Compress,22,1,5.28
60,Compress,22,2,3.4
60,Compress,22,3,3.77
60,Compress,22,4,3.77
60,Compress,23,0,29.41
60,Compress,23,1,26.47
60,Compress,23,2,47.06
60,Compress,23,3,26.47
60,Compress,23,4,29.41
60,Compress,24,0,87.07
60,Compress,24,1,92.24
60,Compress,24,2,81.03
60,Compress,24,3,93.1
60,Compress,24,4,87.93
60,Compress,25,0,11.51
60,Compress,25,1,11.51
60,Compress,25,2,11.51
60,Compress,25,3,14.29
60,Compress,25,4,11.9
60,Compress,26,0,91.67
60,Compress,26,1,91.67
60,Compress,26,2,91.67
60,Compress,26,3,62.5
60,Compress,26,4,91.67
60,Compress,27,0,88.6
60,Compress,27,1,88.6
60,Compress,27,2,86.84
60,Compress,27,3,91.23
60,Compress,27,4,84.21
60,Compress,28,0,25.81
60,Compress,28,1,28.23
60,Compress,28,2,33.06
60,Compress,28,3,28.23
60,Compress,28,4,28.23
60,Compress,29,0,27.67
60,Compress,29,1,23.62
60,Compress,29,2,19.01
60,Compress,29,3,26.66
60,Compress,29,4,19.01
60,Compress,30,0,3.75
60,Compress,30,1,5.24
60,Compress,30,2,3.75
60,Compress,30,3,3.75
60,Compress,30,4,3.75
60,Compress,31,0,90.35
60,Compress,31,1,82.46
60,Compress,31,2,83.33
60,Compress,31,3,91.23
60,Compress,31,4,86.84
60,Compress,32,0,24.6
60,Compress,32,1,30.16
60,Compress,32,2,38.1
60,Compress,32,3,29.37
60,Compress,32,4,34.92
60,Compress,33,0,78.21
60,Compress,33,1,69.23
60,Compress,33,2,66.67
60,Compress,33,3,65.38
60,Compress,33,4,75.64
60,Compress,34,0,100.0
60,Compress,34,1,100.0
60,Compress,34,2,100.0
60,Compress,34,3,100.0
60,Compress,34,4,100.0
60,Compress,35,0,79.81
60,Compress,35,1,78.85
60,Compress,35,2,87.5
60,Compress,35,3,83.65
60,Compress,35,4,82.69
60,Compress,36,0,1.97
60,Compress,36,1,1.64
60,Compress,36,2,1.64
60,Compress,36,3,1.97
60,Compress,36,4,1.97
60,Compress,37,0,31.17
60,Compress,37,1,24.68
60,Compress,37,2,27.92
60,Compress,37,3,35.71
60,Compress,37,4,33.77
60,Compress,38,0,58.5
60,Compress,38,1,57.14
60,Compress,38,2,57.14
60,Compress,38,3,57.14
60,Compress,38,4,58.5
60,Compress,39,0,88.1
60,Compress,39,1,88.1
60,Compress,39,2,88.1
60,Compress,39,3,88.1
60,Compress,39,4,80.95
60,Compress,40,0,68.18
60,Compress,40,1,95.45
60,Compress,40,2,100.0
60,Compress,40,3,68.18
60,Compress,40,4,68.18
60,Compress,41,0,13.85
60,Compress,41,1,11.54
60,Compress,41,2,11.54
60,Compress,41,3,13.46
60,Compress,41,4,11.15
60,Compress,42,0,93.94
60,Compress,42,1,95.45
60,Compress,42,2,95.45
60,Compress,42,3,94.7
60,Compress,42,4,94.7
60,Compress,43,0,45.33
60,Compress,43,1,45.33
60,Compress,43,2,38.33
60,Compress,43,3,35.33
60,Compress,43,4,42.0
60,Compress,44,0,100.0
60,Compress,44,1,100.0
60,Compress,44,2,100.0
60,Compress,44,3,100.0
60,Compress,44,4,100.0
60,Compress,45,0,87.04
60,Compress,45,1,79.63
60,Compress,45,2,74.07
60,Compress,45,3,81.48
60,Compress,45,4,84.26
60,Compress,46,0,100.0
60,Compress,46,1,98.98
60,Compress,46,2,97.96
60,Compress,46,3,89.8
60,Compress,46,4,84.69
60,Compress,47,0,10.38
60,Compress,47,1,12.46
60,Compress,47,2,12.46
60,Compress,47,3,12.8
60,Compress,47,4,10.03
60,Csv,1,0,53.85
60,Csv,1,1,53.85
60,Csv,1,2,53.85
60,Csv,1,3,53.85
60,Csv,1,4,53.85
60,Csv,2,0,100.0
60,Csv,2,1,100.0
60,Csv,2,2,100.0
60,Csv,2,3,100.0
60,Csv,2,4,100.0
60,Csv,3,0,98.08
60,Csv,3,1,96.15
60,Csv,3,2,94.23
60,Csv,3,3,98.08
60,Csv,3,4,94.23
60,Csv,4,0,63.46
60,Csv,4,1,59.62
60,Csv,4,2,57.69
60,Csv,4,3,59.62
60,Csv,4,4,57.69
60,Csv,5,0,82.91
60,Csv,5,1,81.2
60,Csv,5,2,72.65
60,Csv,5,3,81.2
60,Csv,5,4,71.79
60,Csv,6,0,85.0
60,Csv,6,1,100.0
60,Csv,6,2,100.0
60,Csv,6,3,95.0
60,Csv,6,4,100.0
60,Csv,7,0,63.46
60,Csv,7,1,61.54
60,Csv,7,2,59.62
60,Csv,7,3,65.38
60,Csv,7,4,61.54
60,Csv,8,0,94.29
60,Csv,8,1,96.43
60,Csv,8,2,97.14
60,Csv,8,3,97.86
60,Csv,8,4,96.43
60,Csv,9,0,100.0
60,Csv,9,1,95.83
60,Csv,9,2,100.0
60,Csv,9,3,100.0
60,Csv,9,4,91.67
60,Csv,10,0,80.67
60,Csv,10,1,81.51
60,Csv,10,2,87.39
60,Csv,10,3,82.35
60,Csv,10,4,83.19
60,Csv,11,0,48.39
60,Csv,11,1,56.45
60,Csv,11,2,27.42
60,Csv,11,3,46.77
60,Csv,11,4,53.23
60,Csv,12,0,98.57
60,Csv,12,1,97.86
60,Csv,12,2,98.57
60,Csv,12,3,97.14
60,Csv,12,4,95.71
60,Csv,13,0,83.85
60,Csv,13,1,84.19
60,Csv,13,2,86.25
60,Csv,13,3,79.73
60,Csv,13,4,79.04
60,Csv,14,0,88.21
60,Csv,14,1,85.71
60,Csv,14,2,90.36
60,Csv,14,3,84.29
60,Csv,14,4,86.43
60,Csv,15,0,72.86
60,Csv,15,1,87.36
60,Csv,15,2,85.5
60,Csv,15,3,87.36
60,Csv,15,4,85.87
60,Csv,16,0,76.47
60,Csv,16,1,72.06
60,Csv,16,2,66.18
60,Csv,16,3,57.35
60,Csv,16,4,76.47
60,Gson,1,0,0.0
60,Gson,1,1,0.0
60,Gson,1,2,0.0
60,Gson,1,3,0.0
60,Gson,1,4,0.0
60,Gson,2,0,24.48
60,Gson,2,1,35.42
60,Gson,2,2,44.27
60,Gson,2,3,31.77
60,Gson,2,4,25.0
60,Gson,3,0,0.0
60,Gson,3,1,0.0
60,Gson,3,2,0.0
60,Gson,3,3,0.0
60,Gson,3,4,0.0
60,Gson,4,0,61.94
60,Gson,4,1,56.91
60,Gson,4,2,58.17
60,Gson,4,3,60.68
60,Gson,4,4,60.14
60,Gson,5,0,59.34
60,Gson,5,1,72.53
60,Gson,5,2,61.54
60,Gson,5,3,75.82
60,Gson,5,4,73.63
60,Gson,6,0,62.5
60,Gson,6,1,50.0
60,Gson,6,2,62.5
60,Gson,6,3,50.0
60,Gson,6,4,62.5
60,Gson,7,0,61.84
60,Gson,7,1,63.31
60,Gson,7,2,62.47
60,Gson,7,3,62.05
60,Gson,7,4,61.01
60,Gson,9,0,44.08
60,Gson,9,1,44.38
60,Gson,9,2,54.14
60,Gson,9,3,46.15
60,Gson,9,4,49.11
60,Gson,10,0,51.67
60,Gson,10,1,51.67
60,Gson,10,2,48.33
60,Gson,10,3,41.67
60,Gson,10,4,53.33
60,Gson,11,0,20.41
60,Gson,11,1,31.63
60,Gson,11,2,40.31
60,Gson,11,3,37.76
60,Gson,11,4,35.71
60,Gson,12,0,86.67
60,Gson,12,1,88.89
60,Gson,12,2,92.22
60,Gson,12,3,84.44
60,Gson,12,4,85.56
60,Gson,13,0,63.32
60,Gson,13,1,61.48
60,Gson,13,2,61.27
60,Gson,13,3,61.07
60,Gson,13,4,61.68
60,Gson,14,0,0.0
60,Gson,14,1,0.0
60,Gson,14,2,0.0
60,Gson,14,3,0.0
60,Gson,14,4,0.0
60,Gson,15,0,87.23
60,Gson,15,1,88.3
60,Gson,15,2,87.23
60,Gson,15,3,86.17
60,Gson,15,4,89.36
60,Gson,16,0,0.0
60,Gson,16,1,0.0
60,Gson,16,2,0.0
60,Gson,16,3,0.0
60,Gson,16,4,0.0
60,Gson,17,0,50.0
60,Gson,17,1,87.5
60,Gson,17,2,43.75
60,Gson,17,3,56.25
60,Gson,17,4,43.75
60,Gson,18,0,0.0
60,Gson,18,1,0.0
60,Gson,18,2,0.0
60,Gson,18,3,0.0
60,Gson,18,4,0.0
60,JacksonCore,1,0,90.5
60,JacksonCore,1,1,89.26
60,JacksonCore,1,2,89.67
60,JacksonCore,1,3,93.39
60,JacksonCore,1,4,90.08
60,JacksonCore,2,0,26.2
60,JacksonCore,2,1,22.17
60,JacksonCore,2,2,19.25
60,JacksonCore,2,3,19.95
60,JacksonCore,2,4,24.1
60,JacksonCore,3,0,13.29
60,JacksonCore,3,1,22.64
60,JacksonCore,3,2,22.24
60,JacksonCore,3,3,14.76
60,JacksonCore,3,4,6.69
60,JacksonCore,4,0,97.76
60,JacksonCore,4,1,97.76
60,JacksonCore,4,2,97.76
60,JacksonCore,4,3,99.25
60,JacksonCore,4,4,95.52
60,JacksonCore,5,0,93.55
60,JacksonCore,5,1,93.55
60,JacksonCore,5,2,93.55
60,JacksonCore,5,3,91.94
60,JacksonCore,5,4,93.55
60,JacksonCore,6,0,91.43
60,JacksonCore,6,1,94.29
60,JacksonCore,6,2,92.86
60,JacksonCore,6,3,92.86
60,JacksonCore,6,4,94.29
60,JacksonCore,7,0,8.82
60,JacksonCore,7,1,8.82
60,JacksonCore,7,2,8.82
60,JacksonCore,7,3,8.82
60,JacksonCore,7,4,8.82
60,JacksonCore,8,0,98.57
60,JacksonCore,8,1,99.29
60,JacksonCore,8,2,95.0
60,JacksonCore,8,3,98.57
60,JacksonCore,8,4,98.57
60,JacksonCore,9,0,21.46
60,JacksonCore,9,1,16.97
60,JacksonCore,9,2,15.56
60,JacksonCore,9,3,20.05
60,JacksonCore,9,4,14.41
60,JacksonCore,10,0,50.75
60,JacksonCore,10,1,54.14
60,JacksonCore,10,2,65.04
60,JacksonCore,10,3,47.37
60,JacksonCore,10,4,57.52
60,JacksonCore,11,0,63.06
60,JacksonCore,11,1,60.07
60,JacksonCore,11,2,42.54
60,JacksonCore,11,3,66.79
60,JacksonCore,11,4,66.04
60,JacksonCore,12,0,15.35
60,JacksonCore,12,1,25.4
60,JacksonCore,12,2,19.03
60,JacksonCore,12,3,17.79
60,JacksonCore,12,4,17.96
60,JacksonCore,13,0,92.86
60,JacksonCore,13,1,92.86
60,JacksonCore,13,2,92.86
60,JacksonCore,13,3,92.86
60,JacksonCore,13,4,92.86
60,JacksonCore,14,0,100.0
60,JacksonCore,14,1,100.0
60,JacksonCore,14,2,100.0
60,JacksonCore,14,3,100.0
60,JacksonCore,14,4,100.0
60,JacksonCore,15,0,50.56
60,JacksonCore,15,1,40.89
60,JacksonCore,15,2,34.94
60,JacksonCore,15,3,60.59
60,JacksonCore,15,4,16.36
60,JacksonCore,16,0,92.31
60,JacksonCore,16,1,92.31
60,JacksonCore,16,2,92.31
60,JacksonCore,16,3,96.15
60,JacksonCore,16,4,92.31
60,JacksonCore,17,0,56.38
60,JacksonCore,17,1,54.71
60,JacksonCore,17,2,50.65
60,JacksonCore,17,3,55.45
60,JacksonCore,17,4,46.21
60,JacksonCore,18,0,42.79
60,JacksonCore,18,1,41.22
60,JacksonCore,18,2,27.45
60,JacksonCore,18,3,29.57
60,JacksonCore,18,4,30.87
60,JacksonCore,19,0,19.31
60,JacksonCore,19,1,19.0
60,JacksonCore,19,2,19.0
60,JacksonCore,19,3,18.47
60,JacksonCore,19,4,18.69
60,JacksonCore,20,0,57.43
60,JacksonCore,20,1,57.43
60,JacksonCore,20,2,57.43
60,JacksonCore,20,3,57.43
60,JacksonCore,20,4,57.43
60,JacksonCore,21,0,15.87
60,JacksonCore,21,1,21.03
60,JacksonCore,21,2,14.02
60,JacksonCore,21,3,27.68
60,JacksonCore,21,4,40.22
60,JacksonCore,22,0,27.92
60,JacksonCore,22,1,13.43
60,JacksonCore,22,2,17.67
