initial_test_tool,initial_test_generation_time,project,bug_id,test_id,boosting_time,coverage
ES,600,JacksonDatabind,12,4,120,43.84
ES,600,JacksonDatabind,13,0,120,55.56
ES,600,JacksonDatabind,13,1,120,59.72
ES,600,JacksonDatabind,13,2,120,51.39
ES,600,JacksonDatabind,13,3,120,59.72
ES,600,JacksonDatabind,13,4,120,59.72
ES,600,JacksonDatabind,14,0,120,57.14
ES,600,JacksonDatabind,14,1,120,51.95
ES,600,JacksonDatabind,14,2,120,57.79
ES,600,JacksonDatabind,14,3,120,57.79
ES,600,JacksonDatabind,14,4,120,55.19
ES,600,JacksonDatabind,15,0,120,48.79
ES,600,JacksonDatabind,15,1,120,39.07
ES,600,JacksonDatabind,15,2,120,39.27
ES,600,JacksonDatabind,15,3,120,47.77
ES,600,JacksonDatabind,15,4,120,49.19
ES,600,JacksonDatabind,16,0,120,25.0
ES,600,JacksonDatabind,16,1,120,25.0
ES,600,JacksonDatabind,16,2,120,25.0
ES,600,JacksonDatabind,16,3,120,25.0
ES,600,JacksonDatabind,16,4,120,52.78
ES,600,JacksonDatabind,17,0,120,59.38
ES,600,JacksonDatabind,17,1,120,59.9
ES,600,JacksonDatabind,17,2,120,64.58
ES,600,JacksonDatabind,17,3,120,61.98
ES,600,JacksonDatabind,17,4,120,57.81
ES,600,JacksonDatabind,18,0,120,81.82
ES,600,JacksonDatabind,18,1,120,87.27
ES,600,JacksonDatabind,18,2,120,80.0
ES,600,JacksonDatabind,18,3,120,65.45
ES,600,JacksonDatabind,18,4,120,85.45
ES,600,JacksonDatabind,19,0,120,71.12
ES,600,JacksonDatabind,19,1,120,68.1
ES,600,JacksonDatabind,19,2,120,71.12
ES,600,JacksonDatabind,19,3,120,71.55
ES,600,JacksonDatabind,19,4,120,75.0
ES,600,JacksonDatabind,20,0,120,100.0
ES,600,JacksonDatabind,20,1,120,100.0
ES,600,JacksonDatabind,20,2,120,100.0
ES,600,JacksonDatabind,20,3,120,100.0
ES,600,JacksonDatabind,20,4,120,100.0
ES,600,JacksonDatabind,21,0,120,36.47
ES,600,JacksonDatabind,21,1,120,34.12
ES,600,JacksonDatabind,21,2,120,36.86
ES,600,JacksonDatabind,21,3,120,31.76
ES,600,JacksonDatabind,21,4,120,36.86
ES,600,JacksonDatabind,22,0,120,52.02
ES,600,JacksonDatabind,22,1,120,43.47
ES,600,JacksonDatabind,22,2,120,34.2
ES,600,JacksonDatabind,22,3,120,43.94
ES,600,JacksonDatabind,22,4,120,45.37
ES,600,JacksonDatabind,23,0,120,72.73
ES,600,JacksonDatabind,23,1,120,72.73
ES,600,JacksonDatabind,23,2,120,54.55
ES,600,JacksonDatabind,23,3,120,63.64
ES,600,JacksonDatabind,23,4,120,63.64
ES,600,JacksonDatabind,24,0,120,0.0
ES,600,JacksonDatabind,24,1,120,0.0
ES,600,JacksonDatabind,24,2,120,0.0
ES,600,JacksonDatabind,24,3,120,0.0
ES,600,JacksonDatabind,24,4,120,0.0
ES,600,JacksonDatabind,25,0,120,41.43
ES,600,JacksonDatabind,25,1,120,41.56
ES,600,JacksonDatabind,25,2,120,40.65
ES,600,JacksonDatabind,25,3,120,39.22
ES,600,JacksonDatabind,25,4,120,40.13
ES,600,JacksonDatabind,26,0,120,68.24
ES,600,JacksonDatabind,26,1,120,52.7
ES,600,JacksonDatabind,26,2,120,52.03
ES,600,JacksonDatabind,26,3,120,68.92
ES,600,JacksonDatabind,26,4,120,69.59
ES,600,JacksonDatabind,27,0,120,8.11
ES,600,JacksonDatabind,27,1,120,0.0
ES,600,JacksonDatabind,27,2,120,0.0
ES,600,JacksonDatabind,27,3,120,0.0
ES,600,JacksonDatabind,27,4,120,0.0
ES,600,JacksonDatabind,28,0,120,60.0
ES,600,JacksonDatabind,28,1,120,60.0
ES,600,JacksonDatabind,28,2,120,60.0
ES,600,JacksonDatabind,28,3,120,60.0
ES,600,JacksonDatabind,28,4,120,60.0
ES,600,JacksonDatabind,29,0,120,42.42
ES,600,JacksonDatabind,29,1,120,22.73
ES,600,JacksonDatabind,29,2,120,42.42
ES,600,JacksonDatabind,29,3,120,34.85
ES,600,JacksonDatabind,29,4,120,40.91
ES,600,JacksonDatabind,30,0,120,72.24
ES,600,JacksonDatabind,30,1,120,65.81
ES,600,JacksonDatabind,30,2,120,71.51
ES,600,JacksonDatabind,30,3,120,74.26
ES,600,JacksonDatabind,30,4,120,73.16
ES,600,JacksonDatabind,31,0,120,80.29
ES,600,JacksonDatabind,31,1,120,85.14
ES,600,JacksonDatabind,31,2,120,71.71
ES,600,JacksonDatabind,31,3,120,75.71
ES,600,JacksonDatabind,31,4,120,76.29
ES,600,JacksonDatabind,32,0,120,48.63
ES,600,JacksonDatabind,32,1,120,45.21
ES,600,JacksonDatabind,32,2,120,48.63
ES,600,JacksonDatabind,32,3,120,49.32
ES,600,JacksonDatabind,32,4,120,42.47
ES,600,JacksonDatabind,33,0,120,33.69
ES,600,JacksonDatabind,33,1,120,35.82
ES,600,JacksonDatabind,33,2,120,36.17
ES,600,JacksonDatabind,33,3,120,36.17
ES,600,JacksonDatabind,33,4,120,34.4
ES,600,JacksonDatabind,34,0,120,100.0
ES,600,JacksonDatabind,34,1,120,100.0
ES,600,JacksonDatabind,34,2,120,100.0
ES,600,JacksonDatabind,34,3,120,100.0
ES,600,JacksonDatabind,34,4,120,100.0
ES,600,JacksonDatabind,35,0,120,33.33
ES,600,JacksonDatabind,35,1,120,27.78
ES,600,JacksonDatabind,35,2,120,33.33
ES,600,JacksonDatabind,35,3,120,27.78
ES,600,JacksonDatabind,35,4,120,33.33
ES,600,JacksonDatabind,36,0,120,91.79
ES,600,JacksonDatabind,36,1,120,88.06
ES,600,JacksonDatabind,36,2,120,84.33
ES,600,JacksonDatabind,36,3,120,89.55
ES,600,JacksonDatabind,36,4,120,88.81
ES,600,JacksonDatabind,37,0,120,96.88
ES,600,JacksonDatabind,37,1,120,93.75
ES,600,JacksonDatabind,37,2,120,96.88
ES,600,JacksonDatabind,37,3,120,96.88
ES,600,JacksonDatabind,37,4,120,96.88
ES,600,JacksonDatabind,38,0,120,92.59
ES,600,JacksonDatabind,38,1,120,94.44
ES,600,JacksonDatabind,38,2,120,94.44
ES,600,JacksonDatabind,38,3,120,85.19
ES,600,JacksonDatabind,38,4,120,94.44
ES,600,JacksonDatabind,39,0,120,37.5
ES,600,JacksonDatabind,39,1,120,25.0
ES,600,JacksonDatabind,39,2,120,25.0
ES,600,JacksonDatabind,39,3,120,25.0
ES,600,JacksonDatabind,39,4,120,25.0
ES,600,JacksonDatabind,40,0,120,58.96
ES,600,JacksonDatabind,40,1,120,56.72
ES,600,JacksonDatabind,40,2,120,64.18
ES,600,JacksonDatabind,40,3,120,74.63
ES,600,JacksonDatabind,40,4,120,75.37
ES,600,JacksonDatabind,41,0,120,81.11
ES,600,JacksonDatabind,41,1,120,82.03
ES,600,JacksonDatabind,41,2,120,82.49
ES,600,JacksonDatabind,41,3,120,87.1
ES,600,JacksonDatabind,41,4,120,82.95
ES,600,JacksonDatabind,42,0,120,69.14
ES,600,JacksonDatabind,42,1,120,76.54
ES,600,JacksonDatabind,42,2,120,70.37
ES,600,JacksonDatabind,42,3,120,81.48
ES,600,JacksonDatabind,42,4,120,69.14
ES,600,JacksonDatabind,43,0,120,83.33
ES,600,JacksonDatabind,43,1,120,83.33
ES,600,JacksonDatabind,43,2,120,83.33
ES,600,JacksonDatabind,43,3,120,66.67
ES,600,JacksonDatabind,43,4,120,83.33
ES,600,JacksonDatabind,44,0,120,98.0
ES,600,JacksonDatabind,44,1,120,96.0
ES,600,JacksonDatabind,44,2,120,98.0
ES,600,JacksonDatabind,44,3,120,98.0
ES,600,JacksonDatabind,44,4,120,90.0
ES,600,JacksonDatabind,45,0,120,55.26
ES,600,JacksonDatabind,45,1,120,55.26
ES,600,JacksonDatabind,45,2,120,55.26
ES,600,JacksonDatabind,45,3,120,55.26
ES,600,JacksonDatabind,45,4,120,55.26
ES,600,JacksonDatabind,46,0,120,100.0
ES,600,JacksonDatabind,46,1,120,100.0
ES,600,JacksonDatabind,46,2,120,100.0
ES,600,JacksonDatabind,46,3,120,100.0
ES,600,JacksonDatabind,46,4,120,100.0
ES,600,JacksonDatabind,47,0,120,45.83
ES,600,JacksonDatabind,47,1,120,45.83
ES,600,JacksonDatabind,47,2,120,37.5
ES,600,JacksonDatabind,47,3,120,45.83
ES,600,JacksonDatabind,47,4,120,45.83
ES,600,JacksonDatabind,48,0,120,90.08
ES,600,JacksonDatabind,48,1,120,89.69
ES,600,JacksonDatabind,48,2,120,87.79
ES,600,JacksonDatabind,48,3,120,89.31
ES,600,JacksonDatabind,48,4,120,89.69
ES,600,JacksonDatabind,49,0,120,85.71
ES,600,JacksonDatabind,49,1,120,85.71
ES,600,JacksonDatabind,49,2,120,85.71
ES,600,JacksonDatabind,49,3,120,85.71
ES,600,JacksonDatabind,49,4,120,85.71
ES,600,JacksonDatabind,50,0,120,6.75
ES,600,JacksonDatabind,50,1,120,0.0
ES,600,JacksonDatabind,50,2,120,0.0
ES,600,JacksonDatabind,50,3,120,11.39
ES,600,JacksonDatabind,50,4,120,7.17
ES,600,JacksonDatabind,51,0,120,52.78
ES,600,JacksonDatabind,51,1,120,52.78
ES,600,JacksonDatabind,51,2,120,55.56
ES,600,JacksonDatabind,51,3,120,50.0
ES,600,JacksonDatabind,51,4,120,52.78
ES,600,JacksonDatabind,52,0,120,19.13
ES,600,JacksonDatabind,52,1,120,4.33
ES,600,JacksonDatabind,52,2,120,1.14
ES,600,JacksonDatabind,52,3,120,15.03
ES,600,JacksonDatabind,52,4,120,1.37
ES,600,JacksonDatabind,53,0,120,81.84
ES,600,JacksonDatabind,53,1,120,82.4
ES,600,JacksonDatabind,53,2,120,80.73
ES,600,JacksonDatabind,53,3,120,82.96
ES,600,JacksonDatabind,53,4,120,82.4
ES,600,JacksonDatabind,54,0,120,0.0
ES,600,JacksonDatabind,54,1,120,0.0
ES,600,JacksonDatabind,54,2,120,0.0
ES,600,JacksonDatabind,54,3,120,0.0
ES,600,JacksonDatabind,54,4,120,0.0
ES,600,JacksonDatabind,55,0,120,92.31
ES,600,JacksonDatabind,55,1,120,89.74
ES,600,JacksonDatabind,55,2,120,89.74
ES,600,JacksonDatabind,55,3,120,92.31
ES,600,JacksonDatabind,55,4,120,89.74
ES,600,JacksonDatabind,56,0,120,73.56
ES,600,JacksonDatabind,56,1,120,85.06
ES,600,JacksonDatabind,56,2,120,85.06
ES,600,JacksonDatabind,56,3,120,85.06
ES,600,JacksonDatabind,56,4,120,89.66
ES,600,JacksonDatabind,57,0,120,55.77
ES,600,JacksonDatabind,57,1,120,58.33
ES,600,JacksonDatabind,57,2,120,57.05
ES,600,JacksonDatabind,57,3,120,60.9
ES,600,JacksonDatabind,57,4,120,59.62
ES,600,JacksonDatabind,58,0,120,50.0
ES,600,JacksonDatabind,58,1,120,48.0
ES,600,JacksonDatabind,58,2,120,50.5
ES,600,JacksonDatabind,58,3,120,47.5
ES,600,JacksonDatabind,58,4,120,48.0
ES,600,JacksonDatabind,59,0,120,83.08
ES,600,JacksonDatabind,59,1,120,83.38
ES,600,JacksonDatabind,59,2,120,83.38
ES,600,JacksonDatabind,59,3,120,84.29
ES,600,JacksonDatabind,59,4,120,84.59
ES,600,JacksonDatabind,60,0,120,0.0
ES,600,JacksonDatabind,60,1,120,0.0
ES,600,JacksonDatabind,60,2,120,0.0
ES,600,JacksonDatabind,60,3,120,0.0
ES,600,JacksonDatabind,60,4,120,0.0
ES,600,JacksonDatabind,61,0,120,70.24
ES,600,JacksonDatabind,61,1,120,68.65
ES,600,JacksonDatabind,61,2,120,71.83
ES,600,JacksonDatabind,61,3,120,68.25
ES,600,JacksonDatabind,61,4,120,71.83
ES,600,JacksonDatabind,62,0,120,75.68
ES,600,JacksonDatabind,62,1,120,52.7
ES,600,JacksonDatabind,62,2,120,71.62
ES,600,JacksonDatabind,62,3,120,54.05
ES,600,JacksonDatabind,62,4,120,79.73
ES,600,JacksonDatabind,63,0,120,84.78
ES,600,JacksonDatabind,63,1,120,86.96
ES,600,JacksonDatabind,63,2,120,86.96
ES,600,JacksonDatabind,63,3,120,84.78
ES,600,JacksonDatabind,64,0,120,0.0
ES,600,JacksonDatabind,64,1,120,0.0
ES,600,JacksonDatabind,64,2,120,0.0
ES,600,JacksonDatabind,64,3,120,24.66
ES,600,JacksonDatabind,64,4,120,1.37
ES,600,JacksonDatabind,65,0,120,46.01
ES,600,JacksonDatabind,65,1,120,56.27
ES,600,JacksonDatabind,65,2,120,54.75
ES,600,JacksonDatabind,65,3,120,53.23
ES,600,JacksonDatabind,65,4,120,53.61
ES,600,JacksonDatabind,66,0,120,78.95
ES,600,JacksonDatabind,66,1,120,80.0
ES,600,JacksonDatabind,66,2,120,78.95
ES,600,JacksonDatabind,66,3,120,80.0
ES,600,JacksonDatabind,66,4,120,80.0
ES,600,JacksonDatabind,67,0,120,32.19
ES,600,JacksonDatabind,67,1,120,35.62
ES,600,JacksonDatabind,67,2,120,34.15
ES,600,JacksonDatabind,67,3,120,35.46
ES,600,JacksonDatabind,67,4,120,35.46
ES,600,JacksonDatabind,68,0,120,23.58
ES,600,JacksonDatabind,68,1,120,0.0
ES,600,JacksonDatabind,68,2,120,24.39
ES,600,JacksonDatabind,68,3,120,23.85
ES,600,JacksonDatabind,68,4,120,25.75
ES,600,JacksonDatabind,69,0,120,33.75
ES,600,JacksonDatabind,69,1,120,36.25
ES,600,JacksonDatabind,69,2,120,45.0
ES,600,JacksonDatabind,69,3,120,36.25
ES,600,JacksonDatabind,69,4,120,43.75
ES,600,JacksonDatabind,70,0,120,97.1
ES,600,JacksonDatabind,70,1,120,97.83
ES,600,JacksonDatabind,70,2,120,93.48
ES,600,JacksonDatabind,70,3,120,91.3
ES,600,JacksonDatabind,70,4,120,97.1
ES,600,JacksonDatabind,71,0,120,82.47
ES,600,JacksonDatabind,71,1,120,81.44
ES,600,JacksonDatabind,71,2,120,82.47
ES,600,JacksonDatabind,71,3,120,82.47
ES,600,JacksonDatabind,71,4,120,84.54
ES,600,JacksonDatabind,72,0,120,80.0
ES,600,JacksonDatabind,72,1,120,50.0
ES,600,JacksonDatabind,72,2,120,60.0
ES,600,JacksonDatabind,72,3,120,60.0
ES,600,JacksonDatabind,72,4,120,60.0
ES,600,JacksonDatabind,73,0,120,6.25
ES,600,JacksonDatabind,73,1,120,6.39
ES,600,JacksonDatabind,73,2,120,6.67
ES,600,JacksonDatabind,73,3,120,6.11
ES,600,JacksonDatabind,73,4,120,5.83
ES,600,JacksonDatabind,74,0,120,23.68
ES,600,JacksonDatabind,74,1,120,26.32
ES,600,JacksonDatabind,74,2,120,42.11
ES,600,JacksonDatabind,74,3,120,23.68
ES,600,JacksonDatabind,74,4,120,26.32
ES,600,JacksonDatabind,75,0,120,36.0
ES,600,JacksonDatabind,75,1,120,36.0
ES,600,JacksonDatabind,75,2,120,36.0
ES,600,JacksonDatabind,75,3,120,36.0
ES,600,JacksonDatabind,75,4,120,36.0
ES,600,JacksonDatabind,76,0,120,0.0
ES,600,JacksonDatabind,76,1,120,0.0
ES,600,JacksonDatabind,76,2,120,0.0
ES,600,JacksonDatabind,76,3,120,0.0
ES,600,JacksonDatabind,76,4,120,0.0
ES,600,JacksonDatabind,77,0,120,47.57
ES,600,JacksonDatabind,77,1,120,48.54
ES,600,JacksonDatabind,77,2,120,49.51
ES,600,JacksonDatabind,77,3,120,48.06
ES,600,JacksonDatabind,77,4,120,48.54
ES,600,JacksonDatabind,78,0,120,49.06
ES,600,JacksonDatabind,78,1,120,46.23
ES,600,JacksonDatabind,78,2,120,48.58
ES,600,JacksonDatabind,78,3,120,47.17
ES,600,JacksonDatabind,78,4,120,48.58
ES,600,JacksonDatabind,79,0,120,34.16
ES,600,JacksonDatabind,79,1,120,37.19
ES,600,JacksonDatabind,79,2,120,36.65
ES,600,JacksonDatabind,79,3,120,32.74
ES,600,JacksonDatabind,79,4,120,38.08
ES,600,JacksonDatabind,80,0,120,19.51
ES,600,JacksonDatabind,80,1,120,19.51
ES,600,JacksonDatabind,80,2,120,19.51
ES,600,JacksonDatabind,80,3,120,19.51
ES,600,JacksonDatabind,80,4,120,19.51
ES,600,JacksonDatabind,81,0,120,9.72
ES,600,JacksonDatabind,81,1,120,31.97
ES,600,JacksonDatabind,81,2,120,33.76
ES,600,JacksonDatabind,81,3,120,32.74
ES,600,JacksonDatabind,81,4,120,34.78
ES,600,JacksonDatabind,82,0,120,47.17
ES,600,JacksonDatabind,82,1,120,49.06
ES,600,JacksonDatabind,82,2,120,47.64
ES,600,JacksonDatabind,82,3,120,47.17
ES,600,JacksonDatabind,82,4,120,49.06
ES,600,JacksonDatabind,83,0,120,80.23
ES,600,JacksonDatabind,83,1,120,79.07
ES,600,JacksonDatabind,83,2,120,83.72
ES,600,JacksonDatabind,83,3,120,81.4
ES,600,JacksonDatabind,83,4,120,88.37
ES,600,JacksonDatabind,84,0,120,100.0
ES,600,JacksonDatabind,84,1,120,93.75
ES,600,JacksonDatabind,84,2,120,100.0
ES,600,JacksonDatabind,84,3,120,93.75
ES,600,JacksonDatabind,84,4,120,100.0
ES,600,JacksonDatabind,85,0,120,50.0
ES,600,JacksonDatabind,85,1,120,50.0
ES,600,JacksonDatabind,85,2,120,50.0
ES,600,JacksonDatabind,85,3,120,35.19
ES,600,JacksonDatabind,85,4,120,50.0
ES,600,JacksonDatabind,86,0,120,100.0
ES,600,JacksonDatabind,86,1,120,100.0
ES,600,JacksonDatabind,86,2,120,100.0
ES,600,JacksonDatabind,86,3,120,100.0
ES,600,JacksonDatabind,86,4,120,100.0
ES,600,JacksonDatabind,87,0,120,92.65
ES,600,JacksonDatabind,87,1,120,83.82
ES,600,JacksonDatabind,87,2,120,83.09
ES,600,JacksonDatabind,87,3,120,86.76
ES,600,JacksonDatabind,87,4,120,86.03
ES,600,JacksonDatabind,88,0,120,57.14
ES,600,JacksonDatabind,88,1,120,64.29
ES,600,JacksonDatabind,88,2,120,64.29
ES,600,JacksonDatabind,88,3,120,57.14
ES,600,JacksonDatabind,88,4,120,57.14
ES,600,JacksonDatabind,89,0,120,47.64
ES,600,JacksonDatabind,89,1,120,50.47
ES,600,JacksonDatabind,89,2,120,49.53
ES,600,JacksonDatabind,89,3,120,47.64
ES,600,JacksonDatabind,89,4,120,48.11
ES,600,JacksonDatabind,90,0,120,59.68
ES,600,JacksonDatabind,90,1,120,58.06
ES,600,JacksonDatabind,90,2,120,58.06
ES,600,JacksonDatabind,90,3,120,59.68
ES,600,JacksonDatabind,90,4,120,58.06
ES,600,JacksonDatabind,91,0,120,68.25
ES,600,JacksonDatabind,91,1,120,69.84
ES,600,JacksonDatabind,91,2,120,69.84
ES,600,JacksonDatabind,91,3,120,70.63
ES,600,JacksonDatabind,91,4,120,67.46
ES,600,JacksonDatabind,92,0,120,45.1
ES,600,JacksonDatabind,92,1,120,50.0
ES,600,JacksonDatabind,92,2,120,47.06
ES,600,JacksonDatabind,92,3,120,48.04
ES,600,JacksonDatabind,92,4,120,50.0
ES,600,JacksonDatabind,93,0,120,28.57
ES,600,JacksonDatabind,93,1,120,28.57
ES,600,JacksonDatabind,93,2,120,28.57
ES,600,JacksonDatabind,93,3,120,28.57
ES,600,JacksonDatabind,93,4,120,28.57
ES,600,JacksonDatabind,94,0,120,11.11
ES,600,JacksonDatabind,94,1,120,11.11
ES,600,JacksonDatabind,94,2,120,27.78
ES,600,JacksonDatabind,94,3,120,27.78
ES,600,JacksonDatabind,94,4,120,27.78
ES,600,JacksonDatabind,95,0,120,77.49
ES,600,JacksonDatabind,95,1,120,87.82
ES,600,JacksonDatabind,95,2,120,77.12
ES,600,JacksonDatabind,95,3,120,77.86
ES,600,JacksonDatabind,95,4,120,78.97
ES,600,JacksonDatabind,96,0,120,34.85
ES,600,JacksonDatabind,96,1,120,33.55
ES,600,JacksonDatabind,96,2,120,38.11
ES,600,JacksonDatabind,96,3,120,28.83
ES,600,JacksonDatabind,96,4,120,28.99
ES,600,JacksonDatabind,97,0,120,94.12
ES,600,JacksonDatabind,97,1,120,94.12
ES,600,JacksonDatabind,97,2,120,94.12
ES,600,JacksonDatabind,97,3,120,94.12
ES,600,JacksonDatabind,97,4,120,94.12
ES,600,JacksonDatabind,98,0,120,5.32
ES,600,JacksonDatabind,98,1,120,43.62
ES,600,JacksonDatabind,98,2,120,45.74
ES,600,JacksonDatabind,98,3,120,46.81
ES,600,JacksonDatabind,98,4,120,46.81
ES,600,JacksonDatabind,99,0,120,100.0
ES,600,JacksonDatabind,99,1,120,100.0
ES,600,JacksonDatabind,99,2,120,96.43
ES,600,JacksonDatabind,99,3,120,100.0
ES,600,JacksonDatabind,99,4,120,100.0
ES,600,JacksonDatabind,100,0,120,88.31
ES,600,JacksonDatabind,100,1,120,88.31
ES,600,JacksonDatabind,100,2,120,89.61
ES,600,JacksonDatabind,100,3,120,87.01
ES,600,JacksonDatabind,100,4,120,84.42
ES,600,JacksonDatabind,101,0,120,9.96
ES,600,JacksonDatabind,101,1,120,16.73
ES,600,JacksonDatabind,101,2,120,17.13
ES,600,JacksonDatabind,101,3,120,0.8
ES,600,JacksonDatabind,101,4,120,11.16
ES,600,JacksonDatabind,102,0,120,32.0
ES,600,JacksonDatabind,102,1,120,46.0
ES,600,JacksonDatabind,102,2,120,46.0
ES,600,JacksonDatabind,102,3,120,46.0
ES,600,JacksonDatabind,102,4,120,46.0
ES,600,JacksonDatabind,103,0,120,42.1
ES,600,JacksonDatabind,103,1,120,39.77
ES,600,JacksonDatabind,103,2,120,43.0
ES,600,JacksonDatabind,103,3,120,42.73
ES,600,JacksonDatabind,103,4,120,40.56
ES,600,JacksonDatabind,104,0,120,74.81
ES,600,JacksonDatabind,104,1,120,74.05
ES,600,JacksonDatabind,104,2,120,78.63
ES,600,JacksonDatabind,104,3,120,74.81
ES,600,JacksonDatabind,104,4,120,80.92
ES,600,JacksonDatabind,105,0,120,92.86
ES,600,JacksonDatabind,105,1,120,92.86
ES,600,JacksonDatabind,105,2,120,92.86
ES,600,JacksonDatabind,105,3,120,92.86
ES,600,JacksonDatabind,105,4,120,92.86
ES,600,JacksonDatabind,106,0,120,95.06
ES,600,JacksonDatabind,106,1,120,87.65
ES,600,JacksonDatabind,106,2,120,88.89
ES,600,JacksonDatabind,106,3,120,96.3
ES,600,JacksonDatabind,106,4,120,95.06
ES,600,JacksonDatabind,107,0,120,50.0
ES,600,JacksonDatabind,107,1,120,62.5
ES,600,JacksonDatabind,107,2,120,50.0
ES,600,JacksonDatabind,107,3,120,46.88
ES,600,JacksonDatabind,107,4,120,46.88
ES,600,JacksonDatabind,108,0,120,61.88
ES,600,JacksonDatabind,108,1,120,54.46
ES,600,JacksonDatabind,108,2,120,54.95
ES,600,JacksonDatabind,108,3,120,59.41
ES,600,JacksonDatabind,109,0,120,80.77
ES,600,JacksonDatabind,109,1,120,80.77
ES,600,JacksonDatabind,109,2,120,80.77
ES,600,JacksonDatabind,109,3,120,82.69
ES,600,JacksonDatabind,109,4,120,82.69
ES,600,JacksonDatabind,110,0,120,29.63
ES,600,JacksonDatabind,110,1,120,29.63
ES,600,JacksonDatabind,110,2,120,29.63
ES,600,JacksonDatabind,110,3,120,29.63
ES,600,JacksonDatabind,110,4,120,29.63
ES,600,JacksonDatabind,111,0,120,24.53
ES,600,JacksonDatabind,111,1,120,21.7
ES,600,JacksonDatabind,111,2,120,22.64
ES,600,JacksonDatabind,111,3,120,23.58
ES,600,JacksonDatabind,111,4,120,21.7
ES,600,JacksonDatabind,112,0,120,85.0
ES,600,JacksonDatabind,112,1,120,55.0
ES,600,JacksonDatabind,112,2,120,55.0
ES,600,JacksonDatabind,112,3,120,55.0
ES,600,JacksonDatabind,112,4,120,80.0
ES,600,JacksonXml,1,0,120,0.67
ES,600,JacksonXml,1,1,120,0.67
ES,600,JacksonXml,1,2,120,0.67
ES,600,JacksonXml,1,3,120,0.67
ES,600,JacksonXml,1,4,120,0.67
ES,600,JacksonXml,2,0,120,1.11
ES,600,JacksonXml,2,1,120,1.11
ES,600,JacksonXml,2,2,120,1.11
ES,600,JacksonXml,2,3,120,1.11
ES,600,JacksonXml,2,4,120,76.67
ES,600,JacksonXml,3,0,120,0.66
ES,600,JacksonXml,3,1,120,0.66
ES,600,JacksonXml,3,2,120,0.66
ES,600,JacksonXml,3,3,120,0.66
ES,600,JacksonXml,3,4,120,0.66
ES,600,JacksonXml,4,0,120,51.67
ES,600,JacksonXml,4,1,120,56.67
ES,600,JacksonXml,4,2,120,56.67
ES,600,JacksonXml,4,3,120,80.0
ES,600,JacksonXml,4,4,120,56.67
ES,600,JacksonXml,5,0,120,79.17
ES,600,JacksonXml,5,1,120,77.08
ES,600,JacksonXml,5,2,120,83.33
ES,600,JacksonXml,5,3,120,91.67
ES,600,JacksonXml,5,4,120,93.75
ES,600,JacksonXml,6,0,120,84.43
ES,600,JacksonXml,6,1,120,86.07
ES,600,JacksonXml,6,2,120,93.85
ES,600,JacksonXml,6,3,120,83.2
ES,600,JacksonXml,6,4,120,85.66
ES,600,Jsoup,1,0,120,100.0
ES,600,Jsoup,1,1,120,100.0
ES,600,Jsoup,1,2,120,100.0
ES,600,Jsoup,1,3,120,100.0
ES,600,Jsoup,1,4,120,100.0
ES,600,Jsoup,2,0,120,84.88
ES,600,Jsoup,2,1,120,81.4
ES,600,Jsoup,2,2,120,83.72
ES,600,Jsoup,2,3,120,96.51
ES,600,Jsoup,2,4,120,91.86
ES,600,Jsoup,3,0,120,87.17
ES,600,Jsoup,3,1,120,81.58
ES,600,Jsoup,3,2,120,80.92
ES,600,Jsoup,3,3,120,81.91
ES,600,Jsoup,3,4,120,86.18
ES,600,Jsoup,4,0,120,90.91
ES,600,Jsoup,4,1,120,77.27
ES,600,Jsoup,4,2,120,90.91
ES,600,Jsoup,4,3,120,86.36
ES,600,Jsoup,4,4,120,86.36
ES,600,Jsoup,5,0,120,90.43
ES,600,Jsoup,5,1,120,80.85
ES,600,Jsoup,5,2,120,86.17
ES,600,Jsoup,5,3,120,81.91
ES,600,Jsoup,5,4,120,86.17
ES,600,Jsoup,6,0,120,86.36
ES,600,Jsoup,6,1,120,90.91
ES,600,Jsoup,6,2,120,86.36
ES,600,Jsoup,6,3,120,86.36
ES,600,Jsoup,6,4,120,86.36
ES,600,Jsoup,7,0,120,100.0
ES,600,Jsoup,7,1,120,100.0
ES,600,Jsoup,7,2,120,100.0
ES,600,Jsoup,7,3,120,100.0
ES,600,Jsoup,7,4,120,100.0
ES,600,Jsoup,8,0,120,97.62
ES,600,Jsoup,8,1,120,100.0
ES,600,Jsoup,8,2,120,100.0
ES,600,Jsoup,8,3,120,100.0
ES,600,Jsoup,8,4,120,100.0
ES,600,Jsoup,9,0,120,90.0
ES,600,Jsoup,9,1,120,85.0
ES,600,Jsoup,9,2,120,90.0
ES,600,Jsoup,9,3,120,90.0
ES,600,Jsoup,9,4,120,90.0
ES,600,Jsoup,10,0,120,96.0
ES,600,Jsoup,10,1,120,96.0
ES,600,Jsoup,10,2,120,94.0
ES,600,Jsoup,10,3,120,96.0
ES,600,Jsoup,10,4,120,96.0
ES,600,Jsoup,11,0,120,78.79
ES,600,Jsoup,11,1,120,74.24
ES,600,Jsoup,11,2,120,87.12
ES,600,Jsoup,11,3,120,76.52
ES,600,Jsoup,11,4,120,87.12
ES,600,Jsoup,12,0,120,82.14
ES,600,Jsoup,12,1,120,77.86
ES,600,Jsoup,12,2,120,83.57
ES,600,Jsoup,12,3,120,73.57
ES,600,Jsoup,12,4,120,77.86
ES,600,Jsoup,13,0,120,90.0
ES,600,Jsoup,13,1,120,91.43
ES,600,Jsoup,13,2,120,90.0
