generation_time,project,bug_id,test_id,coverage
30,Closure,75,0,12.23
30,Closure,75,1,14.59
30,Closure,75,2,8.19
30,Closure,75,3,10.33
30,Closure,75,4,9.43
30,Closure,76,1,0.0
30,Closure,76,3,0.0
30,Closure,77,0,6.68
30,Closure,77,1,4.61
30,Closure,77,2,6.91
30,Closure,77,3,4.84
30,Closure,77,4,3.69
30,Closure,78,1,0.0
30,Closure,78,2,0.52
30,Closure,79,0,10.08
30,Closure,79,1,0.84
30,Closure,79,2,0.0
30,Closure,79,3,0.0
30,Closure,79,4,2.94
30,Closure,80,0,9.92
30,Closure,80,1,13.08
30,Closure,80,2,10.71
30,Closure,80,3,14.99
30,Closure,80,4,14.09
30,Closure,81,1,0.0
30,Closure,81,2,0.0
30,Closure,82,0,22.44
30,Closure,82,1,26.28
30,Closure,82,2,23.08
30,Closure,82,3,28.85
30,Closure,82,4,33.33
30,Closure,83,1,24.32
30,Closure,83,2,13.89
30,Closure,83,3,0.0
30,Closure,83,4,13.89
30,Closure,84,0,0.0
30,Closure,84,1,0.0
30,Closure,84,2,0.0
30,Closure,84,3,5.12
30,Closure,85,0,5.36
30,Closure,85,1,0.0
30,Closure,85,2,5.36
30,Closure,85,4,0.0
30,Closure,86,0,6.51
30,Closure,86,1,14.68
30,Closure,86,2,10.11
30,Closure,86,3,10.94
30,Closure,86,4,12.19
30,Closure,87,1,0.32
30,Closure,87,2,0.32
30,Closure,87,3,0.65
30,Closure,87,4,0.32
30,Closure,88,4,0.0
30,Closure,89,0,0.96
30,Closure,89,1,1.92
30,Closure,89,3,0.0
30,Closure,89,4,0.58
30,Closure,90,0,10.34
30,Closure,90,1,13.98
30,Closure,90,2,7.47
30,Closure,90,3,6.7
30,Closure,90,4,13.22
30,Closure,91,0,6.06
30,Closure,91,3,7.58
30,Closure,92,0,1.16
30,Closure,92,2,1.16
30,Closure,94,0,10.65
30,Closure,94,1,12.48
30,Closure,94,2,15.98
30,Closure,94,3,15.83
30,Closure,94,4,8.68
30,Closure,95,0,0.0
30,Closure,95,1,0.0
30,Closure,95,3,0.0
30,Closure,95,4,0.0
30,Closure,96,0,0.0
30,Closure,96,1,4.67
30,Closure,96,2,0.0
30,Closure,96,3,0.0
30,Closure,96,4,0.0
30,Closure,97,1,0.0
30,Closure,97,2,0.0
30,Closure,97,4,0.0
30,Closure,98,2,0.0
30,Closure,98,3,3.15
30,Closure,98,4,0.0
30,Closure,99,0,0.0
30,Closure,99,2,3.45
30,Closure,99,3,0.0
30,Closure,99,4,3.45
30,Closure,100,0,0.0
30,Closure,100,3,4.55
30,Closure,101,1,12.5
30,Closure,101,2,12.5
30,Closure,101,3,12.5
30,Closure,101,4,8.0
30,Closure,102,2,0.0
30,Closure,103,0,0.19
30,Closure,103,1,0.19
30,Closure,103,2,4.46
30,Closure,103,3,3.88
30,Closure,103,4,1.36
30,Closure,104,0,2.42
30,Closure,104,1,7.26
30,Closure,104,2,7.26
30,Closure,104,3,2.42
30,Closure,104,4,15.32
30,Closure,105,0,0.0
30,Closure,105,1,0.0
30,Closure,105,3,0.0
30,Closure,105,4,0.27
30,Closure,106,0,6.67
30,Closure,106,1,0.46
30,Closure,106,2,0.46
30,Closure,106,3,8.28
30,Closure,106,4,0.0
30,Closure,107,0,0.0
30,Closure,107,1,20.0
30,Closure,107,3,1.43
30,Closure,107,4,0.0
30,Closure,108,0,0.0
30,Closure,108,1,9.33
30,Closure,108,2,0.0
30,Closure,109,0,2.26
30,Closure,109,1,0.14
30,Closure,109,3,0.14
30,Closure,110,0,27.12
30,Closure,110,1,27.12
30,Closure,110,2,24.82
30,Closure,110,3,21.81
30,Closure,110,4,24.68
30,Closure,111,0,0.0
30,Closure,111,3,2.17
30,Closure,112,0,0.0
30,Closure,112,1,0.0
30,Closure,112,2,0.0
30,Closure,113,0,0.93
30,Closure,113,1,0.93
30,Closure,113,2,0.93
30,Closure,113,3,0.0
30,Closure,113,4,3.09
30,Closure,115,2,0.0
30,Closure,116,0,0.0
30,Closure,116,1,0.0
30,Closure,116,4,0.0
30,Closure,117,0,0.0
30,Closure,117,1,4.81
30,Closure,117,3,0.0
30,Closure,118,0,0.0
30,Closure,118,1,0.0
30,Closure,118,2,0.0
30,Closure,118,4,0.0
30,Closure,119,0,1.45
30,Closure,119,1,1.16
30,Closure,119,2,0.87
30,Closure,119,3,0.0
30,Closure,120,0,0.0
30,Closure,120,1,0.0
30,Closure,120,2,0.0
30,Closure,120,4,0.0
30,Closure,121,1,0.0
30,Closure,121,3,0.0
30,Closure,121,4,0.0
30,Closure,122,2,0.56
30,Closure,123,0,3.51
30,Closure,123,1,2.27
30,Closure,123,2,1.24
30,Closure,123,3,0.21
30,Closure,123,4,2.68
30,Closure,124,0,0.0
30,Closure,124,1,0.0
30,Closure,124,4,0.0
30,Closure,125,0,0.0
30,Closure,125,1,0.0
30,Closure,125,3,0.0
30,Closure,125,4,0.0
30,Closure,126,0,0.0
30,Closure,126,4,0.0
30,Closure,127,1,0.0
30,Closure,127,2,0.0
30,Closure,127,3,0.0
30,Closure,128,0,2.31
30,Closure,128,1,1.26
30,Closure,128,2,2.1
30,Closure,128,3,3.98
30,Closure,128,4,1.68
30,Closure,129,0,9.8
30,Closure,129,2,0.0
30,Closure,129,3,5.88
30,Closure,130,0,0.0
30,Closure,130,2,2.27
30,Closure,131,0,3.64
30,Closure,131,1,4.85
30,Closure,131,2,3.64
30,Closure,131,3,1.21
30,Closure,131,4,4.85
30,Closure,132,2,1.7
30,Closure,132,3,0.19
30,Closure,133,0,4.89
30,Closure,133,1,3.97
30,Closure,133,3,7.02
30,Closure,133,4,2.14
30,Closure,134,0,0.18
30,Closure,134,1,0.0
30,Closure,134,2,0.0
30,Closure,134,3,0.0
30,Closure,134,4,0.0
30,Closure,135,0,4.72
30,Closure,135,1,4.09
30,Closure,135,2,4.72
30,Closure,135,3,3.46
30,Closure,135,4,3.46
30,Closure,136,0,2.7
30,Closure,136,1,1.35
30,Closure,136,2,0.0
30,Closure,136,3,2.7
30,Closure,136,4,2.7
30,Closure,137,0,11.1
30,Closure,137,1,15.17
30,Closure,137,2,8.15
30,Closure,137,3,9.41
30,Closure,137,4,15.17
30,Closure,138,0,0.0
30,Closure,138,2,0.0
30,Closure,138,3,0.0
30,Closure,139,2,0.0
30,Closure,140,0,0.0
30,Closure,140,1,4.1
30,Closure,140,2,1.23
30,Closure,140,3,12.3
30,Closure,140,4,4.51
30,Closure,141,0,6.38
30,Closure,141,1,9.79
30,Closure,141,2,11.06
30,Closure,141,3,7.94
30,Closure,141,4,8.37
30,Closure,142,0,3.16
30,Closure,142,1,0.0
30,Closure,142,3,3.16
30,Closure,142,4,0.0
30,Closure,143,0,3.88
30,Closure,143,1,3.4
30,Closure,143,2,3.88
30,Closure,143,3,2.43
30,Closure,143,4,3.4
30,Closure,144,0,7.89
30,Closure,144,1,4.56
30,Closure,144,2,3.44
30,Closure,144,3,0.0
30,Closure,144,4,5.33
30,Closure,145,0,5.59
30,Closure,145,1,8.51
30,Closure,145,2,6.12
30,Closure,145,3,5.85
30,Closure,145,4,5.05
30,Closure,146,0,46.72
30,Closure,146,1,34.43
30,Closure,146,2,25.41
30,Closure,146,3,29.51
30,Closure,146,4,17.21
30,Closure,147,0,0.71
30,Closure,147,1,2.14
30,Closure,147,2,0.0
30,Closure,147,3,2.14
30,Closure,148,1,0.79
30,Closure,148,2,0.4
30,Closure,148,3,0.4
30,Closure,149,0,2.12
30,Closure,149,1,1.59
30,Closure,149,2,9.54
30,Closure,149,3,8.11
30,Closure,149,4,7.05
30,Closure,150,0,0.0
30,Closure,150,1,0.0
30,Closure,150,2,0.0
30,Closure,150,4,0.0
30,Closure,151,1,17.65
30,Closure,151,2,11.76
30,Closure,151,3,17.65
30,Closure,151,4,17.14
30,Closure,152,0,28.01
30,Closure,152,1,15.25
30,Closure,152,2,22.7
30,Closure,152,3,25.53
30,Closure,152,4,18.09
30,Closure,153,0,0.45
30,Closure,153,1,0.91
30,Closure,153,2,1.82
30,Closure,153,3,0.91
30,Closure,153,4,3.18
30,Closure,154,0,0.0
30,Closure,154,1,0.0
30,Closure,154,2,0.0
30,Closure,154,3,0.15
30,Closure,155,0,4.53
30,Closure,155,1,1.43
30,Closure,155,2,0.95
30,Closure,155,3,4.53
30,Closure,155,4,1.19
30,Closure,156,0,0.0
30,Closure,156,1,0.0
30,Closure,156,3,2.08
30,Closure,157,0,0.0
30,Closure,157,4,0.0
30,Closure,158,0,5.18
30,Closure,158,1,2.43
30,Closure,158,2,1.82
30,Closure,158,3,0.0
30,Closure,158,4,4.26
30,Closure,159,0,0.75
30,Closure,159,1,0.38
30,Closure,159,2,0.38
30,Closure,159,3,0.38
30,Closure,160,0,13.66
30,Closure,160,1,7.14
30,Closure,160,2,0.0
30,Closure,160,4,4.04
30,Closure,162,0,0.0
30,Closure,162,1,0.0
30,Closure,162,2,4.44
30,Closure,162,3,5.56
30,Closure,162,4,0.0
30,Closure,163,0,0.0
30,Closure,163,1,4.62
30,Closure,163,2,5.2
30,Closure,163,3,4.62
30,Closure,163,4,0.58
30,Closure,164,0,14.29
30,Closure,164,1,14.29
30,Closure,164,3,8.57
30,Closure,164,4,2.86
30,Closure,165,0,13.24
30,Closure,165,1,1.05
30,Closure,165,2,11.5
30,Closure,165,3,15.68
30,Closure,165,4,14.29
30,Closure,166,0,19.23
30,Closure,166,1,26.37
30,Closure,166,2,35.16
30,Closure,166,3,1.1
30,Closure,166,4,25.82
30,Closure,167,0,6.65
30,Closure,167,1,5.59
30,Closure,167,2,14.89
30,Closure,167,3,6.65
30,Closure,167,4,9.04
30,Closure,168,2,0.0
30,Closure,168,3,0.0
30,Closure,168,4,0.0
30,Closure,171,0,0.08
30,Closure,171,1,0.0
30,Closure,171,2,0.08
30,Closure,171,3,0.0
30,Closure,171,4,0.0
30,Closure,172,0,0.0
30,Closure,172,1,0.0
30,Closure,172,2,0.0
30,Closure,172,3,0.0
30,Closure,172,4,0.0
30,Closure,173,0,5.11
