generation_time,project,bug_id,test_id,bug_detection
240,Jsoup,30,0,no
240,Jsoup,30,1,no
240,Jsoup,30,2,no
240,Jsoup,30,3,no
240,Jsoup,30,4,no
240,Jsoup,31,0,no
240,Jsoup,31,1,no
240,Jsoup,31,2,yes
240,Jsoup,31,3,yes
240,Jsoup,31,4,yes
240,Jsoup,32,0,no
240,Jsoup,32,1,no
240,Jsoup,32,2,no
240,Jsoup,32,3,no
240,Jsoup,32,4,no
240,Jsoup,33,0,no
240,Jsoup,33,1,no
240,Jsoup,33,2,no
240,Jsoup,33,3,no
240,Jsoup,33,4,no
240,Jsoup,34,0,no
240,Jsoup,34,1,no
240,Jsoup,34,2,no
240,Jsoup,34,3,yes
240,Jsoup,34,4,yes
240,Jsoup,35,0,no
240,Jsoup,35,1,no
240,Jsoup,35,2,no
240,Jsoup,35,3,no
240,Jsoup,35,4,no
240,Jsoup,36,0,yes
240,Jsoup,36,1,yes
240,Jsoup,36,2,yes
240,Jsoup,36,3,yes
240,Jsoup,36,4,yes
240,Jsoup,37,0,no
240,Jsoup,37,1,no
240,Jsoup,37,2,no
240,Jsoup,37,3,no
240,Jsoup,37,4,no
240,Jsoup,38,0,no
240,Jsoup,38,1,no
240,Jsoup,38,2,no
240,Jsoup,38,3,no
240,Jsoup,38,4,no
240,Jsoup,39,0,no
240,Jsoup,39,1,no
240,Jsoup,39,2,no
240,Jsoup,39,3,no
240,Jsoup,39,4,no
240,Jsoup,40,0,yes
240,Jsoup,40,1,yes
240,Jsoup,40,2,yes
240,Jsoup,40,3,yes
240,Jsoup,40,4,no
240,Jsoup,41,0,yes
240,Jsoup,41,1,yes
240,Jsoup,41,2,yes
240,Jsoup,41,3,yes
240,Jsoup,41,4,yes
240,Jsoup,42,0,no
240,Jsoup,42,1,no
240,Jsoup,42,2,no
240,Jsoup,42,3,no
240,Jsoup,42,4,no
240,Jsoup,43,0,no
240,Jsoup,43,1,no
240,Jsoup,43,2,no
240,Jsoup,43,3,no
240,Jsoup,43,4,no
240,Jsoup,44,0,no
240,Jsoup,44,1,no
240,Jsoup,44,2,no
240,Jsoup,44,3,no
240,Jsoup,44,4,no
240,Jsoup,45,0,no
240,Jsoup,45,1,no
240,Jsoup,45,2,no
240,Jsoup,45,3,no
240,Jsoup,45,4,no
240,Jsoup,46,0,no
240,Jsoup,46,1,no
240,Jsoup,46,2,no
240,Jsoup,46,3,no
240,Jsoup,46,4,no
240,Jsoup,47,0,yes
240,Jsoup,47,1,yes
240,Jsoup,47,2,yes
240,Jsoup,47,3,yes
240,Jsoup,47,4,yes
240,Jsoup,48,0,no
240,Jsoup,48,1,no
240,Jsoup,48,2,no
240,Jsoup,48,3,no
240,Jsoup,48,4,yes
240,Jsoup,49,0,no
240,Jsoup,49,1,no
240,Jsoup,49,2,yes
240,Jsoup,49,3,no
240,Jsoup,49,4,no
240,Jsoup,50,0,yes
240,Jsoup,50,1,yes
240,Jsoup,50,2,no
240,Jsoup,50,3,yes
240,Jsoup,50,4,yes
240,Jsoup,51,0,no
240,Jsoup,51,1,no
240,Jsoup,51,2,no
240,Jsoup,51,3,no
240,Jsoup,51,4,no
240,Jsoup,52,0,yes
240,Jsoup,52,1,yes
240,Jsoup,52,2,yes
240,Jsoup,52,3,yes
240,Jsoup,52,4,yes
240,Jsoup,53,0,no
240,Jsoup,53,1,no
240,Jsoup,53,2,no
240,Jsoup,53,3,no
240,Jsoup,53,4,no
240,Jsoup,54,0,no
240,Jsoup,54,1,no
240,Jsoup,54,2,no
240,Jsoup,54,3,no
240,Jsoup,54,4,no
240,Jsoup,55,0,no
240,Jsoup,55,1,no
240,Jsoup,55,2,no
240,Jsoup,55,3,no
240,Jsoup,55,4,no
240,Jsoup,56,0,yes
240,Jsoup,56,1,yes
240,Jsoup,56,2,yes
240,Jsoup,56,3,yes
240,Jsoup,56,4,yes
240,Jsoup,57,0,no
240,Jsoup,57,1,no
240,Jsoup,57,2,no
240,Jsoup,57,3,no
240,Jsoup,57,4,no
240,Jsoup,58,0,yes
240,Jsoup,58,1,yes
240,Jsoup,58,2,yes
240,Jsoup,58,3,yes
240,Jsoup,58,4,yes
240,Jsoup,59,0,yes
240,Jsoup,59,1,yes
240,Jsoup,59,2,yes
240,Jsoup,59,3,yes
240,Jsoup,59,4,yes
240,Jsoup,60,0,yes
240,Jsoup,60,1,yes
240,Jsoup,60,2,yes
240,Jsoup,60,3,yes
240,Jsoup,60,4,yes
240,Jsoup,61,0,no
240,Jsoup,61,1,no
240,Jsoup,61,2,no
240,Jsoup,61,3,no
240,Jsoup,61,4,no
240,Jsoup,62,0,no
240,Jsoup,62,1,no
240,Jsoup,62,2,no
240,Jsoup,62,3,no
240,Jsoup,62,4,no
240,Jsoup,63,0,no
240,Jsoup,63,1,no
240,Jsoup,63,2,no
240,Jsoup,63,3,no
240,Jsoup,63,4,no
240,Jsoup,64,0,no
240,Jsoup,64,1,no
240,Jsoup,64,2,no
240,Jsoup,64,3,no
240,Jsoup,64,4,no
240,Jsoup,65,0,no
240,Jsoup,65,1,no
240,Jsoup,65,2,no
240,Jsoup,65,3,no
240,Jsoup,65,4,no
240,Jsoup,66,0,no
240,Jsoup,66,1,no
240,Jsoup,66,2,no
240,Jsoup,66,3,no
240,Jsoup,66,4,no
240,Jsoup,67,0,no
240,Jsoup,67,1,no
240,Jsoup,67,2,no
240,Jsoup,67,3,no
240,Jsoup,67,4,no
240,Jsoup,68,0,no
240,Jsoup,68,1,no
240,Jsoup,68,2,no
240,Jsoup,68,3,no
240,Jsoup,68,4,no
240,Jsoup,69,0,no
240,Jsoup,69,1,no
240,Jsoup,69,2,no
240,Jsoup,69,3,no
240,Jsoup,69,4,no
240,Jsoup,70,0,no
240,Jsoup,70,1,no
240,Jsoup,70,2,no
240,Jsoup,70,3,no
240,Jsoup,70,4,no
240,Jsoup,71,0,yes
240,Jsoup,71,1,yes
240,Jsoup,71,2,yes
240,Jsoup,71,3,yes
240,Jsoup,71,4,yes
240,Jsoup,72,0,no
240,Jsoup,72,1,no
240,Jsoup,72,2,no
240,Jsoup,72,3,no
240,Jsoup,72,4,no
240,Jsoup,73,0,no
240,Jsoup,73,1,no
240,Jsoup,73,2,no
240,Jsoup,73,3,no
240,Jsoup,73,4,no
240,Jsoup,74,0,yes
240,Jsoup,74,1,yes
240,Jsoup,74,2,yes
240,Jsoup,74,3,yes
240,Jsoup,74,4,yes
240,Jsoup,75,0,no
240,Jsoup,75,1,no
240,Jsoup,75,2,no
240,Jsoup,75,3,no
240,Jsoup,75,4,no
240,Jsoup,76,0,no
240,Jsoup,76,1,no
240,Jsoup,76,2,no
240,Jsoup,76,3,no
240,Jsoup,76,4,no
240,Jsoup,77,0,no
240,Jsoup,77,1,no
240,Jsoup,77,2,no
240,Jsoup,77,3,no
240,Jsoup,77,4,no
240,Jsoup,78,0,no
240,Jsoup,78,1,no
240,Jsoup,78,2,no
240,Jsoup,78,3,no
240,Jsoup,78,4,no
240,Jsoup,79,0,yes
240,Jsoup,79,1,yes
240,Jsoup,79,2,yes
240,Jsoup,79,3,yes
240,Jsoup,79,4,yes
240,Jsoup,80,0,no
240,Jsoup,80,1,no
240,Jsoup,80,2,no
240,Jsoup,80,3,no
240,Jsoup,80,4,no
240,Jsoup,81,0,no
240,Jsoup,81,1,no
240,Jsoup,81,2,no
240,Jsoup,81,3,no
240,Jsoup,81,4,no
240,Jsoup,82,0,no
240,Jsoup,82,1,no
240,Jsoup,82,2,no
240,Jsoup,82,3,no
240,Jsoup,82,4,no
240,Jsoup,83,0,yes
240,Jsoup,83,1,yes
240,Jsoup,83,2,yes
240,Jsoup,83,3,yes
240,Jsoup,83,4,yes
240,Jsoup,84,0,no
240,Jsoup,84,1,no
240,Jsoup,84,2,no
240,Jsoup,84,3,no
240,Jsoup,84,4,no
240,Jsoup,85,0,no
240,Jsoup,85,1,no
240,Jsoup,85,2,no
240,Jsoup,85,3,no
240,Jsoup,85,4,no
240,Jsoup,86,0,yes
240,Jsoup,86,1,yes
240,Jsoup,86,2,yes
240,Jsoup,86,3,yes
240,Jsoup,86,4,yes
240,Jsoup,87,0,yes
240,Jsoup,87,1,yes
240,Jsoup,87,2,yes
240,Jsoup,87,3,yes
240,Jsoup,87,4,yes
240,Jsoup,88,0,yes
240,Jsoup,88,1,yes
240,Jsoup,88,2,yes
240,Jsoup,88,3,yes
240,Jsoup,88,4,yes
240,Jsoup,89,0,yes
240,Jsoup,89,1,yes
240,Jsoup,89,2,yes
240,Jsoup,89,3,yes
240,Jsoup,89,4,yes
240,Jsoup,90,0,no
240,Jsoup,90,1,no
240,Jsoup,90,2,no
240,Jsoup,90,3,no
240,Jsoup,90,4,no
240,Jsoup,91,0,yes
240,Jsoup,91,1,yes
240,Jsoup,91,2,yes
240,Jsoup,91,3,yes
240,Jsoup,91,4,yes
240,Jsoup,92,0,yes
240,Jsoup,92,1,yes
240,Jsoup,92,2,yes
240,Jsoup,92,3,yes
240,Jsoup,92,4,yes
240,Jsoup,93,0,no
240,Jsoup,93,1,no
240,Jsoup,93,2,no
240,Jsoup,93,3,no
240,Jsoup,93,4,no
240,JxPath,1,0,yes
240,JxPath,1,1,yes
240,JxPath,1,2,yes
240,JxPath,1,3,yes
240,JxPath,1,4,yes
240,JxPath,2,0,no
240,JxPath,2,1,no
240,JxPath,2,2,no
240,JxPath,2,3,no
240,JxPath,2,4,no
240,JxPath,3,0,yes
240,JxPath,3,1,yes
240,JxPath,3,2,yes
240,JxPath,3,3,yes
240,JxPath,3,4,yes
240,JxPath,4,0,no
240,JxPath,4,1,no
240,JxPath,4,2,no
240,JxPath,4,3,no
240,JxPath,4,4,yes
240,JxPath,5,0,yes
240,JxPath,5,1,yes
240,JxPath,5,2,yes
240,JxPath,5,3,yes
240,JxPath,5,4,yes
240,JxPath,6,0,no
240,JxPath,6,1,yes
240,JxPath,6,2,yes
240,JxPath,6,3,yes
240,JxPath,6,4,yes
240,JxPath,7,0,yes
240,JxPath,7,1,yes
240,JxPath,7,2,yes
240,JxPath,7,3,yes
240,JxPath,7,4,yes
240,JxPath,8,0,no
240,JxPath,8,1,yes
240,JxPath,8,2,no
240,JxPath,8,3,no
240,JxPath,8,4,no
240,JxPath,9,0,yes
240,JxPath,9,1,no
240,JxPath,9,2,yes
240,JxPath,9,3,yes
240,JxPath,9,4,yes
240,JxPath,10,0,no
240,JxPath,10,1,no
240,JxPath,10,2,no
240,JxPath,10,3,no
240,JxPath,10,4,no
240,JxPath,11,0,no
240,JxPath,11,1,no
240,JxPath,11,2,no
240,JxPath,11,3,no
240,JxPath,11,4,no
240,JxPath,12,0,yes
240,JxPath,12,1,yes
240,JxPath,12,2,yes
240,JxPath,12,3,yes
240,JxPath,12,4,yes
240,JxPath,13,0,yes
240,JxPath,13,1,yes
240,JxPath,13,2,yes
240,JxPath,13,3,yes
240,JxPath,13,4,yes
240,JxPath,14,0,yes
240,JxPath,14,1,yes
240,JxPath,14,2,yes
240,JxPath,14,3,yes
240,JxPath,14,4,no
240,JxPath,15,0,no
240,JxPath,15,1,no
240,JxPath,15,2,no
240,JxPath,15,3,no
240,JxPath,15,4,no
240,JxPath,16,0,yes
240,JxPath,16,1,yes
240,JxPath,16,2,yes
240,JxPath,16,3,yes
240,JxPath,16,4,yes
240,JxPath,17,0,no
240,JxPath,17,1,no
240,JxPath,17,2,no
240,JxPath,17,3,no
240,JxPath,17,4,no
240,JxPath,18,0,no
240,JxPath,18,1,yes
240,JxPath,18,2,yes
240,JxPath,18,3,yes
240,JxPath,18,4,yes
240,JxPath,19,0,no
240,JxPath,19,1,no
240,JxPath,19,2,no
240,JxPath,19,3,no
240,JxPath,19,4,no
240,JxPath,20,0,no
240,JxPath,20,1,no
240,JxPath,20,2,yes
240,JxPath,20,3,no
240,JxPath,20,4,yes
240,JxPath,21,0,no
240,JxPath,21,1,no
240,JxPath,21,2,yes
240,JxPath,21,3,yes
240,JxPath,21,4,no
240,JxPath,22,0,no
240,JxPath,22,1,yes
240,JxPath,22,2,yes
240,JxPath,22,3,yes
240,JxPath,22,4,yes
240,Lang,1,0,no
240,Lang,1,1,no
240,Lang,1,2,no
240,Lang,1,3,yes
240,Lang,1,4,no
240,Lang,3,0,no
240,Lang,3,1,no
240,Lang,3,2,no
240,Lang,3,3,no
240,Lang,3,4,no
240,Lang,4,0,no
240,Lang,4,1,no
240,Lang,4,2,no
240,Lang,4,3,no
240,Lang,4,4,no
240,Lang,5,0,yes
240,Lang,5,1,yes
240,Lang,5,2,yes
240,Lang,5,3,yes
240,Lang,5,4,yes
240,Lang,6,0,no
240,Lang,6,1,no
240,Lang,6,2,no
240,Lang,6,3,no
240,Lang,6,4,no
240,Lang,7,0,yes
240,Lang,7,1,yes
240,Lang,7,2,yes
240,Lang,7,3,yes
240,Lang,7,4,yes
240,Lang,8,0,no
240,Lang,8,1,no
240,Lang,8,2,no
240,Lang,8,3,no
240,Lang,8,4,no
240,Lang,9,0,yes
240,Lang,9,1,yes
240,Lang,9,2,yes
240,Lang,9,3,yes
240,Lang,9,4,yes
240,Lang,10,0,no
240,Lang,10,1,no
240,Lang,10,2,no
240,Lang,10,3,no
240,Lang,10,4,no
240,Lang,11,0,yes
240,Lang,11,1,yes
240,Lang,11,2,yes
240,Lang,11,3,yes
240,Lang,11,4,no
240,Lang,12,0,yes
240,Lang,12,1,yes
240,Lang,12,2,yes
240,Lang,12,3,yes
240,Lang,12,4,yes
240,Lang,13,0,no
240,Lang,13,1,no
240,Lang,13,2,no
240,Lang,13,3,no
240,Lang,13,4,no
240,Lang,14,0,yes
240,Lang,14,1,no
240,Lang,14,2,yes
240,Lang,14,3,no
240,Lang,14,4,yes
240,Lang,15,0,no
240,Lang,15,1,no
240,Lang,15,2,no
240,Lang,15,3,no
240,Lang,15,4,no
240,Lang,16,0,yes
240,Lang,16,1,yes
240,Lang,16,2,yes
240,Lang,16,3,yes
240,Lang,16,4,yes
240,Lang,17,0,no
240,Lang,17,1,no
240,Lang,17,2,no
240,Lang,17,3,no
240,Lang,17,4,no
240,Lang,18,0,no
240,Lang,18,1,yes
240,Lang,18,2,no
240,Lang,18,3,no
240,Lang,18,4,no
240,Lang,19,0,yes
240,Lang,19,1,yes
240,Lang,19,2,yes
240,Lang,19,3,yes
240,Lang,19,4,yes
240,Lang,20,0,no
240,Lang,20,1,no
240,Lang,20,2,no
240,Lang,20,3,no
240,Lang,20,4,no
240,Lang,21,0,no
240,Lang,21,1,no
240,Lang,21,2,no
240,Lang,21,3,no
240,Lang,21,4,no
240,Lang,22,0,no
240,Lang,22,1,no
240,Lang,22,2,no
240,Lang,22,3,no
240,Lang,22,4,no
240,Lang,23,0,yes
240,Lang,23,1,yes
240,Lang,23,2,yes
240,Lang,23,3,yes
240,Lang,23,4,yes
240,Lang,24,0,yes
240,Lang,24,1,yes
240,Lang,24,2,yes
240,Lang,24,3,no
240,Lang,24,4,no
240,Lang,25,0,no
240,Lang,25,1,no
240,Lang,25,2,no
240,Lang,25,3,no
240,Lang,25,4,no
240,Lang,26,0,no
240,Lang,26,1,no
240,Lang,26,2,no
240,Lang,26,3,no
240,Lang,26,4,no
240,Lang,27,0,yes
240,Lang,27,1,yes
240,Lang,27,2,yes
240,Lang,27,3,yes
240,Lang,27,4,yes
240,Lang,28,0,yes
240,Lang,28,1,yes
240,Lang,28,2,no
240,Lang,28,3,no
240,Lang,28,4,no
240,Lang,29,0,yes
240,Lang,29,1,yes
240,Lang,29,2,yes
240,Lang,29,3,yes
240,Lang,29,4,yes
240,Lang,30,0,yes
240,Lang,30,1,yes
240,Lang,30,2,yes
240,Lang,30,3,yes
240,Lang,30,4,yes
240,Lang,31,0,no
240,Lang,31,1,no
240,Lang,31,2,no
240,Lang,31,3,no
240,Lang,31,4,no
240,Lang,32,0,yes
240,Lang,32,1,yes
240,Lang,32,2,yes
240,Lang,32,3,yes
240,Lang,32,4,yes
240,Lang,33,0,yes
240,Lang,33,1,yes
240,Lang,33,2,yes
240,Lang,33,3,yes
240,Lang,33,4,yes
240,Lang,34,0,no
240,Lang,34,1,no
240,Lang,34,2,no
240,Lang,34,3,no
240,Lang,34,4,no
240,Lang,35,0,yes
240,Lang,35,1,yes
240,Lang,35,2,yes
240,Lang,35,3,yes
240,Lang,35,4,yes
240,Lang,36,0,yes
240,Lang,36,1,yes
240,Lang,36,2,yes
240,Lang,36,3,yes
240,Lang,36,4,yes
240,Lang,37,0,yes
240,Lang,37,1,yes
240,Lang,37,2,yes
240,Lang,37,3,yes
240,Lang,37,4,yes
240,Lang,38,0,no
240,Lang,38,1,no
240,Lang,38,2,no
240,Lang,38,3,no
240,Lang,38,4,no
240,Lang,39,0,yes
240,Lang,39,1,yes
240,Lang,39,2,yes
240,Lang,39,3,yes
240,Lang,39,4,yes
240,Lang,40,0,no
240,Lang,40,1,no
240,Lang,40,2,no
240,Lang,40,3,no
240,Lang,40,4,no
240,Lang,41,0,yes
240,Lang,41,1,yes
240,Lang,41,2,yes
240,Lang,41,3,yes
240,Lang,41,4,yes
240,Lang,42,0,no
240,Lang,42,1,no
240,Lang,42,2,no
240,Lang,42,3,no
240,Lang,42,4,no
240,Lang,44,0,no
240,Lang,44,1,no
240,Lang,44,2,no
240,Lang,44,3,no
240,Lang,44,4,no
240,Lang,45,0,yes
240,Lang,45,1,yes
240,Lang,45,2,yes
240,Lang,45,3,yes
240,Lang,45,4,yes
240,Lang,46,0,yes
240,Lang,46,1,yes
240,Lang,46,2,yes
240,Lang,46,3,yes
240,Lang,46,4,yes
240,Lang,47,0,yes
240,Lang,47,1,yes
240,Lang,47,2,yes
240,Lang,47,3,yes
240,Lang,47,4,yes
240,Lang,48,0,no
240,Lang,48,1,no
240,Lang,48,2,no
240,Lang,48,3,no
240,Lang,48,4,no
240,Lang,49,0,yes
240,Lang,49,1,no
240,Lang,49,2,yes
240,Lang,49,3,yes
240,Lang,49,4,yes
240,Lang,50,0,no
240,Lang,50,1,no
240,Lang,50,2,no
240,Lang,50,3,no
240,Lang,50,4,no
240,Lang,51,0,no
240,Lang,51,1,no
240,Lang,51,2,no
240,Lang,51,3,no
240,Lang,51,4,no
240,Lang,52,0,yes
240,Lang,52,1,yes
240,Lang,52,2,yes
240,Lang,52,3,yes
240,Lang,52,4,yes
240,Lang,53,0,no
240,Lang,53,1,no
240,Lang,53,2,no
240,Lang,53,3,no
240,Lang,53,4,no
240,Lang,54,0,yes
240,Lang,54,1,yes
240,Lang,54,2,yes
240,Lang,54,3,yes
240,Lang,54,4,yes
240,Lang,55,0,no
240,Lang,55,1,no
240,Lang,55,2,no
240,Lang,55,3,no
240,Lang,55,4,no
240,Lang,56,0,no
240,Lang,56,1,no
240,Lang,56,2,no
240,Lang,56,3,no
240,Lang,56,4,no
240,Lang,57,0,yes
240,Lang,57,1,yes
240,Lang,57,2,yes
240,Lang,57,3,yes
240,Lang,57,4,yes
240,Lang,58,0,yes
240,Lang,58,1,yes
240,Lang,58,2,yes
240,Lang,58,3,yes
240,Lang,58,4,yes
240,Lang,59,0,no
240,Lang,59,1,no
240,Lang,59,2,yes
240,Lang,59,3,yes
240,Lang,59,4,no
240,Lang,60,0,no
240,Lang,60,1,no
240,Lang,60,2,no
240,Lang,60,3,no
240,Lang,60,4,no
240,Lang,61,0,no
240,Lang,61,1,no
240,Lang,61,2,no
240,Lang,61,3,no
240,Lang,61,4,no
240,Lang,62,0,no
240,Lang,62,1,no
240,Lang,62,2,no
240,Lang,62,3,no
240,Lang,62,4,no
240,Lang,63,0,no
240,Lang,63,1,no
240,Lang,63,2,no
240,Lang,63,3,no
240,Lang,63,4,yes
240,Lang,64,0,no
240,Lang,64,1,no
240,Lang,64,2,no
240,Lang,64,3,no
240,Lang,64,4,no
240,Lang,65,0,yes
240,Lang,65,1,yes
240,Lang,65,2,yes
240,Lang,65,3,yes
240,Lang,65,4,yes
240,Math,1,0,yes
240,Math,1,1,yes
240,Math,1,2,yes
240,Math,1,3,yes
240,Math,1,4,yes
240,Math,2,0,no
240,Math,2,1,no
240,Math,2,2,no
240,Math,2,3,no
240,Math,2,4,no
240,Math,3,0,yes
240,Math,3,1,yes
240,Math,3,2,yes
240,Math,3,3,yes
240,Math,3,4,yes
240,Math,4,0,yes
240,Math,4,1,yes
240,Math,4,2,yes
240,Math,4,3,yes
240,Math,4,4,yes
240,Math,5,0,yes
240,Math,5,1,yes
240,Math,5,2,yes
240,Math,5,3,yes
240,Math,5,4,yes
240,Math,6,0,yes
240,Math,6,1,yes
240,Math,6,2,yes
240,Math,6,3,yes
240,Math,6,4,yes
240,Math,7,0,no
240,Math,7,1,no
240,Math,7,2,no
240,Math,7,3,no
240,Math,7,4,no
240,Math,8,0,no
240,Math,8,1,no
240,Math,8,2,no
240,Math,8,3,no
240,Math,8,4,no
240,Math,9,0,no
240,Math,9,1,no
240,Math,9,2,no
240,Math,9,3,no
240,Math,9,4,no
240,Math,10,0,no
240,Math,10,1,no
240,Math,10,2,no
240,Math,10,3,no
240,Math,10,4,no
240,Math,11,0,no
240,Math,11,1,no
240,Math,11,2,yes
240,Math,11,3,yes
240,Math,11,4,no
240,Math,12,0,no
240,Math,12,1,no
240,Math,12,2,no
240,Math,12,3,no
240,Math,12,4,no
240,Math,13,0,no
240,Math,13,1,no
240,Math,13,2,no
240,Math,13,3,no
240,Math,13,4,no
240,Math,14,0,yes
240,Math,14,1,no
240,Math,14,2,yes
240,Math,14,3,yes
240,Math,14,4,yes
240,Math,15,0,no
240,Math,15,1,no
240,Math,15,2,no
240,Math,15,3,no
240,Math,15,4,no
240,Math,16,0,no
240,Math,16,1,no
240,Math,16,2,no
240,Math,16,3,no
240,Math,16,4,no
240,Math,17,0,no
240,Math,17,1,no
240,Math,17,2,no
240,Math,17,3,no
240,Math,17,4,no
240,Math,18,0,no
240,Math,18,1,no
240,Math,18,2,no
240,Math,18,3,no
240,Math,18,4,no
240,Math,19,0,no
240,Math,19,1,no
240,Math,19,2,no
240,Math,19,3,no
240,Math,19,4,no
240,Math,20,0,no
240,Math,20,1,no
240,Math,20,2,no
240,Math,20,3,no
240,Math,20,4,no
240,Math,21,0,no
240,Math,21,1,no
240,Math,21,2,yes
240,Math,21,3,no
240,Math,21,4,yes
240,Math,22,0,yes
240,Math,22,1,yes
240,Math,22,2,yes
240,Math,22,3,yes
240,Math,22,4,yes
240,Math,23,0,yes
240,Math,23,1,yes
240,Math,23,2,no
240,Math,23,3,yes
240,Math,23,4,yes
240,Math,24,0,yes
240,Math,24,2,no
240,Math,24,3,yes
240,Math,24,4,yes
240,Math,25,0,no
240,Math,25,1,yes
240,Math,25,2,no
240,Math,25,3,yes
240,Math,25,4,no
240,Math,26,0,yes
240,Math,26,1,no
240,Math,26,2,yes
240,Math,26,3,no
240,Math,26,4,yes
240,Math,27,0,no
240,Math,27,1,yes
240,Math,27,2,no
240,Math,27,3,yes
240,Math,27,4,yes
240,Math,28,0,no
240,Math,28,1,no
240,Math,28,2,no
240,Math,28,3,no
240,Math,28,4,no
240,Math,29,0,no
240,Math,29,1,no
240,Math,29,2,no
240,Math,29,3,yes
240,Math,29,4,no
240,Math,30,0,no
240,Math,30,1,no
240,Math,30,2,no
240,Math,30,3,no
240,Math,30,4,no
240,Math,31,0,no
240,Math,31,1,no
240,Math,31,2,no
240,Math,31,3,no
240,Math,31,4,no
240,Math,32,0,yes
240,Math,32,1,yes
240,Math,32,2,yes
240,Math,32,3,yes
240,Math,32,4,yes
240,Math,33,0,no
240,Math,33,1,no
240,Math,33,2,no
240,Math,33,3,no
240,Math,33,4,no
240,Math,34,0,no
240,Math,34,1,no
240,Math,34,2,no
240,Math,34,3,no
240,Math,34,4,no
240,Math,35,0,yes
240,Math,35,1,yes
240,Math,35,2,yes
240,Math,35,3,yes
240,Math,35,4,yes
240,Math,36,0,yes
240,Math,36,1,yes
240,Math,36,2,yes
240,Math,36,3,yes
240,Math,36,4,yes
240,Math,37,0,yes
240,Math,37,1,yes
240,Math,37,2,yes
240,Math,37,3,yes
240,Math,37,4,yes
240,Math,38,0,yes
240,Math,38,1,yes
240,Math,38,2,no
240,Math,38,3,yes
240,Math,38,4,yes
240,Math,39,0,no
240,Math,39,1,no
240,Math,39,2,no
240,Math,39,3,no
240,Math,39,4,no
240,Math,40,0,yes
240,Math,40,1,yes
240,Math,40,2,no
240,Math,40,3,yes
240,Math,40,4,yes
240,Math,41,0,no
240,Math,41,1,no
240,Math,41,2,no
240,Math,41,3,no
240,Math,41,4,no
240,Math,42,0,yes
240,Math,42,1,yes
240,Math,42,2,yes
240,Math,42,3,no
240,Math,42,4,yes
240,Math,43,0,no
240,Math,43,1,no
240,Math,43,2,no
240,Math,43,3,no
240,Math,43,4,no
240,Math,44,0,no
240,Math,44,1,no
240,Math,44,2,no
240,Math,44,3,no
240,Math,44,4,no
240,Math,45,0,yes
240,Math,45,1,yes
240,Math,45,2,yes
240,Math,45,3,yes
240,Math,45,4,yes
240,Math,46,0,yes
240,Math,46,1,yes
240,Math,46,2,yes
240,Math,46,3,yes
240,Math,46,4,yes
240,Math,47,0,yes
240,Math,47,1,yes
240,Math,47,2,yes
240,Math,47,3,yes
240,Math,47,4,yes
240,Math,48,0,no
240,Math,48,1,no
240,Math,48,2,no
240,Math,48,3,no
240,Math,48,4,no
240,Math,49,0,no
240,Math,49,1,no
240,Math,49,2,no
240,Math,49,3,no
240,Math,49,4,no
240,Math,50,0,no
240,Math,50,1,no
240,Math,50,2,no
240,Math,50,3,no
240,Math,50,4,no
240,Math,51,0,no
240,Math,51,1,yes
240,Math,51,2,no
240,Math,51,3,no
240,Math,51,4,yes
240,Math,52,0,no
240,Math,52,1,no
240,Math,52,2,no
240,Math,52,3,no
240,Math,52,4,no
240,Math,53,0,no
240,Math,53,1,no
240,Math,53,2,no
240,Math,53,3,no
240,Math,53,4,no
240,Math,54,0,no
240,Math,54,1,no
240,Math,54,2,no
240,Math,54,3,no
240,Math,54,4,no
240,Math,55,0,yes
240,Math,55,1,yes
240,Math,55,2,yes
240,Math,55,3,no
240,Math,55,4,yes
240,Math,56,0,yes
240,Math,56,1,no
240,Math,56,2,yes
240,Math,56,3,yes
240,Math,56,4,no
240,Math,57,0,no
240,Math,57,1,no
240,Math,57,2,no
240,Math,57,3,no
240,Math,57,4,no
240,Math,58,0,no
240,Math,58,1,no
240,Math,58,2,no
240,Math,58,3,no
240,Math,58,4,no
240,Math,59,0,yes
240,Math,59,1,yes
240,Math,59,2,yes
240,Math,59,3,yes
240,Math,59,4,yes
240,Math,60,0,no
240,Math,60,1,no
240,Math,60,2,no
240,Math,60,3,no
240,Math,60,4,no
240,Math,61,0,yes
240,Math,61,1,yes
240,Math,61,2,yes
240,Math,61,3,yes
240,Math,61,4,yes
240,Math,62,0,no
240,Math,62,1,yes
240,Math,62,2,yes
240,Math,62,3,no
240,Math,62,4,no
240,Math,63,0,yes
240,Math,63,1,yes
240,Math,63,2,yes
240,Math,63,3,yes
240,Math,63,4,yes
240,Math,64,0,no
240,Math,64,1,no
240,Math,64,2,no
240,Math,64,3,no
240,Math,64,4,no
240,Math,65,0,no
240,Math,65,1,no
240,Math,65,2,no
240,Math,65,3,no
240,Math,65,4,no
240,Math,66,0,yes
240,Math,66,1,yes
240,Math,66,2,yes
240,Math,66,3,yes
240,Math,66,4,yes
240,Math,67,0,no
240,Math,67,1,no
240,Math,67,2,no
240,Math,67,3,no
240,Math,67,4,no
240,Math,68,0,no
240,Math,68,1,no
240,Math,68,2,no
240,Math,68,3,no
240,Math,68,4,no
240,Math,69,0,no
240,Math,69,1,no
240,Math,69,2,no
240,Math,69,3,no
240,Math,69,4,no
240,Math,70,0,no
240,Math,70,1,yes
240,Math,70,2,no
240,Math,70,3,yes
240,Math,70,4,no
